danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,chorus_hit,sections,popularity,genre,duration_ms
0.681,0.487,0,-11.431,1,0.0469,0.0547,0.833,0.0973,0.811,128.479,4,39.99471,6,0,pop,130507.0
0.442,0.259,9,-14.918,1,0.122,0.61,1.92e-06,0.675,0.462,81.162,4,23.39073,17,0,r&b,418493.0
0.747,0.496,5,-11.314,1,0.0408,0.341,1.16e-05,0.493,0.969,105.107,4,57.66589,9,1,pop,199333.0
0.456,0.384,10,-14.939,1,0.0356,0.697,0.748,0.144,0.777,82.994,4,24.95008,11,0,r&b,248576.0
0.407,0.0138,10,-24.373,1,0.0358,0.994,0.265,0.126,0.144,146.868,3,22.7784,14,0,r&b,258748.0
0.37,0.909,1,-29.062,0,0.0808,0.0213,0.809,0.437,0.0228,51.678,5,28.91885,4,0,latin,69773.0
0.499,0.275,2,-17.898,1,0.0258,0.264,0.0322,0.0701,0.605,85.348,4,36.27292,10,1,pop,199907.0
0.342,0.819,4,-6.885,0,0.0524,0.0562,0.0338,0.145,0.537,127.102,4,46.11529,19,1,rock,450333.0
0.482,0.535,5,-9.73,0,0.0948,0.309,0.00031,0.486,0.596,101.249,4,36.26223,18,0,r&b,428040.0
0.618,0.413,4,-14.164,0,0.0302,0.249,0.0517,0.131,0.531,97.84,4,26.87701,8,1,pop,180760.0
0.74,0.598,7,-9.658,0,0.0321,0.15,0.0,0.0664,0.952,101.933,4,27.58752,12,1,r&b,276000.0
0.583,0.798,2,-9.716,0,0.0612,0.113,0.0,0.0513,0.96,85.323,4,46.57924,8,1,r&b,280280.0
0.703,0.826,10,-7.179,0,0.0341,0.0322,0.00629,0.179,0.945,103.564,4,24.04446,13,1,r&b,285373.0
0.474,0.548,9,-11.104,0,0.0482,0.124,0.00106,0.159,0.384,123.107,4,38.37953,8,0,pop,189293.0
0.565,0.549,0,-14.112,1,0.0342,0.0328,0.00153,0.401,0.438,125.79,4,49.48286,15,1,r&b,282040.0
0.396,0.452,9,-5.854,1,0.0305,0.678,1.02e-05,0.284,0.158,84.467,4,36.30723,10,1,pop,239813.0
0.307,0.647,5,-9.865,1,0.0478,0.216,0.0,0.406,0.4,104.737,4,40.79129,40,0,rock,931200.0
0.676,0.695,10,-8.547,1,0.0365,0.0404,0.728,0.819,0.8,80.925,4,101.26694,13,1,r&b,363360.0
0.529,0.359,9,-11.257,1,0.0345,0.772,0.000965,0.114,0.327,128.87,4,47.4279,9,1,pop,225613.0
0.317,0.599,9,-8.434,1,0.0321,1.9e-05,0.897,0.122,0.113,124.492,4,37.83947,15,0,rock,287573.0
0.267,0.106,0,-17.701,0,0.0343,0.906,2.92e-05,0.0919,0.124,67.044,3,44.24289,8,0,rock,147240.0
0.255,0.477,9,-5.853,1,0.042,0.545,0.0,0.255,0.662,176.66,3,40.85967,10,0,rock,161693.0
0.292,0.881,11,-5.754,0,0.0475,0.00806,0.000205,0.262,0.427,110.48,4,34.1648,12,0,rock,454400.0
0.686,0.269,9,-13.063,1,0.496,0.813,0.0,0.775,0.482,114.447,4,106.36141,7,0,rap,201676.0
0.711,0.669,5,-12.435,0,0.056,0.643,2.12e-06,0.183,0.964,117.066,4,22.87326,10,0,pop,168066.0
0.792,0.444,7,-11.995,0,0.046,0.251,2.9e-06,0.0672,0.926,121.869,4,19.40246,15,0,r&b,253000.0
0.548,0.391,1,-12.474,1,0.0303,0.579,0.261,0.0776,0.324,137.621,4,29.95619,15,0,r&b,358400.0
0.567,0.383,2,-11.82,1,0.0279,0.407,0.000361,0.0921,0.456,133.056,4,25.82773,11,0,pop,233173.0
0.241,0.051,0,-26.901,0,0.0426,0.74,0.431,0.185,0.101,100.436,3,34.52634,6,0,rock,113787.0
0.45,0.431,2,-12.378,1,0.036,0.336,1.01e-06,0.077,0.756,177.058,4,42.69824,9,1,edm,206733.0
0.653,0.559,0,-10.644,0,0.287,0.115,0.000108,0.335,0.465,79.309,4,37.74583,10,0,rap,196733.0
0.683,0.515,1,-10.932,1,0.0592,0.137,6.66e-06,0.0816,0.767,88.827,4,40.55597,6,1,pop,165400.0
0.534,0.715,7,-9.988,1,0.0335,0.125,0.109,0.0761,0.763,93.307,4,21.11481,13,1,r&b,240627.0
0.603,0.709,2,-5.927,1,0.0924,0.234,0.0,0.281,0.733,98.723,4,36.2391,7,1,pop,158960.0
0.602,0.475,9,-10.857,1,0.0372,0.186,3.2e-06,0.0677,0.711,97.893,4,43.40754,10,1,pop,224600.0
0.556,0.347,9,-12.39,1,0.0301,0.907,0.011,0.178,0.861,150.708,4,28.74313,9,0,pop,154200.0
0.724,0.816,0,-4.572,1,0.0377,0.00667,0.000925,0.0591,0.745,148.863,4,38.54192,8,1,pop,196480.0
0.752,0.234,1,-11.589,1,0.0435,0.798,0.00196,0.0648,0.626,96.329,4,46.9083,11,0,pop,200427.0
0.571,0.352,1,-23.162,1,0.489,0.846,0.084,0.0374,0.274,73.659,3,26.35697,19,0,rap,414107.0
0.332,0.516,0,-10.804,1,0.033,0.547,0.0,0.111,0.829,186.076,4,30.55242,13,1,rock,206973.0
0.453,0.221,2,-13.192,1,0.045,0.794,0.0,0.102,0.459,82.199,4,34.3954,11,1,pop,232533.0
0.529,0.968,9,-5.198,1,0.0503,0.00506,0.00034,0.201,0.751,150.326,4,49.76714,13,1,r&b,302627.0
0.614,0.566,5,-10.367,0,0.0348,0.064,3.75e-05,0.659,0.575,115.022,4,42.95823,6,1,pop,206627.0
0.246,0.988,6,-6.738,1,0.245,0.0266,0.0,0.384,0.133,186.121,4,22.82447,8,0,rap,221200.0
0.265,0.249,4,-14.7,0,0.0339,0.921,7.57e-06,0.924,0.192,88.591,4,62.60373,12,0,rock,236107.0
0.507,0.915,0,-9.658,1,0.0819,0.11,0.443,0.144,0.37,91.966,4,100.14373,7,1,latin,213373.0
0.768,0.759,8,-6.5,1,0.0889,0.244,0.0,0.113,0.894,100.031,4,47.53151,12,1,r&b,263160.0
0.517,0.135,2,-19.771,1,0.0381,0.993,0.81,0.0962,0.741,88.79,4,33.50961,10,0,pop,194400.0
0.198,0.139,0,-17.482,1,0.039,0.988,0.0368,0.135,0.0385,109.406,4,20.72448,12,0,rock,256973.0
0.636,0.645,2,-10.341,1,0.0284,0.211,0.000157,0.0392,0.835,125.487,4,25.19489,12,1,pop,196827.0
0.535,0.445,9,-9.02,1,0.0298,0.456,0.107,0.115,0.665,110.8,4,17.8543,7,0,pop,189493.0
0.473,0.173,0,-15.041,0,0.059,0.638,0.00374,0.121,0.369,117.667,4,80.53518,27,0,r&b,734533.0
0.659,0.629,4,-9.409,1,0.0289,0.184,2.37e-06,0.195,0.843,133.516,4,35.04913,10,1,pop,191960.0
0.494,0.166,9,-12.782,1,0.0294,0.588,0.0,0.0582,0.473,103.78,4,40.66439,9,0,pop,228000.0
0.792,0.728,11,-7.34,0,0.087,0.0111,0.0,0.0615,0.733,126.912,4,38.95286,11,1,r&b,249027.0
0.638,0.458,2,-16.718,1,0.0364,0.397,0.006,0.27,0.675,121.962,4,39.47052,13,0,r&b,293773.0
0.649,0.733,5,-6.134,1,0.033,0.0539,0.0,0.0786,0.729,126.74,4,23.9909,10,1,pop,201413.0
0.622,0.584,2,-11.737,1,0.0363,0.0141,0.0639,0.272,0.672,127.222,4,30.94724,11,1,pop,182027.0
0.714,0.577,5,-15.192,0,0.0377,0.00619,0.123,0.0454,0.961,109.629,4,72.6857,15,1,r&b,359568.0
0.288,0.724,5,-6.173,1,0.121,0.0195,0.00109,0.164,0.788,135.894,4,22.38888,9,0,rock,189960.0
0.457,0.879,9,-4.739,1,0.0371,0.018,0.00319,0.338,0.805,98.51,4,35.81562,8,0,latin,127120.0
0.457,0.524,5,-7.395,1,0.0734,0.899,3.16e-05,0.217,0.912,189.24,3,18.88811,9,0,edm,209360.0
0.466,0.447,6,-15.385,1,0.0337,0.816,0.756,0.123,0.743,113.747,4,36.55371,9,0,pop,208213.0
0.646,0.768,2,-7.567,1,0.0303,0.168,1.05e-05,0.0906,0.963,126.515,4,32.58446,8,1,pop,136467.0
0.427,0.459,9,-12.442,0,0.0332,0.116,0.000103,0.132,0.383,129.878,4,45.63362,11,1,r&b,293440.0
0.518,0.574,6,-8.352,1,0.057,0.193,4.93e-06,0.35,0.627,141.369,4,28.17783,11,1,pop,229307.0
0.794,0.794,7,-5.775,1,0.0697,0.044,0.0,0.131,0.424,126.676,4,33.18859,11,0,r&b,254453.0
0.604,0.446,0,-12.069,1,0.135,0.115,0.00686,0.205,0.954,78.924,4,22.03738,10,0,pop,197667.0
0.651,0.449,7,-11.521,1,0.0378,0.845,0.00378,0.269,0.851,100.773,4,43.95718,8,0,pop,149320.0
0.602,0.439,2,-14.241,1,0.0308,0.691,0.667,0.213,0.849,107.116,4,43.04812,13,0,pop,212733.0
0.259,0.241,2,-15.955,1,0.042,0.554,6.62e-06,0.0849,0.275,178.453,3,27.53829,11,1,rock,215293.0
0.633,0.582,7,-16.151,0,0.0867,0.515,0.909,0.483,0.763,78.99,4,56.03329,10,0,pop,204733.0
0.343,0.911,2,-8.807,1,0.0796,0.0113,0.00149,0.283,0.435,147.73,4,26.8474,13,0,rock,223253.0
0.563,0.407,0,-13.852,1,0.0358,0.432,0.0,0.104,0.531,108.701,4,29.11917,13,1,r&b,245635.0
0.637,0.524,1,-11.397,0,0.0428,0.394,6.91e-06,0.129,0.82,80.299,4,42.88059,12,1,r&b,293600.0
0.404,0.569,9,-8.791,1,0.0502,0.165,0.000675,0.104,0.285,155.068,4,68.52485,9,1,pop,225853.0
0.755,0.623,4,-8.281,0,0.041,0.127,0.0,0.307,0.818,109.653,4,26.19539,11,1,pop,203200.0
0.159,0.556,7,-13.484,1,0.0628,0.768,0.595,0.118,0.221,78.561,4,58.19353,17,0,rock,398093.0
0.59,0.631,0,-10.289,1,0.0357,0.464,0.00103,0.351,0.816,131.754,4,32.26625,8,1,pop,153640.0
0.487,0.525,11,-11.741,0,0.0295,0.559,0.00251,0.596,0.792,96.181,4,61.69353,7,0,pop,184253.0
0.173,0.675,11,-8.347,0,0.0495,0.0128,0.496,0.179,0.229,80.164,4,33.37284,17,0,rock,450093.0
0.627,0.289,7,-10.987,1,0.0701,0.385,8.82e-06,0.0735,0.698,104.836,4,32.74792,11,0,pop,229093.0
0.582,0.404,9,-12.495,1,0.159,0.811,2.1e-05,0.0724,0.607,130.703,4,37.00666,9,0,pop,182760.0
0.419,0.147,4,-22.903,0,0.0347,0.927,0.937,0.111,0.272,132.966,3,51.37629,14,0,r&b,257733.0
0.348,0.678,6,-10.339,1,0.045,0.0148,1.25e-05,0.147,0.936,175.0,4,33.66051,9,0,rock,150067.0
0.644,0.0101,2,-22.5,0,0.0767,0.915,0.0,0.0982,0.289,84.779,4,30.05039,13,0,pop,224400.0
0.653,0.754,0,-8.179,1,0.039,0.11,0.000127,0.754,0.708,133.751,4,50.47556,6,1,pop,223733.0
0.477,0.905,5,-10.363,1,0.149,0.0524,0.689,0.179,0.709,157.083,4,34.60255,21,1,r&b,447667.0
0.617,0.88,5,-5.823,1,0.0329,0.651,0.866,0.0815,0.866,101.752,3,29.3572,11,0,latin,225973.0
0.226,0.382,0,-14.449,1,0.0281,0.748,0.0084,0.131,0.33,169.146,4,34.61415,12,1,rock,261466.99999999997
0.537,0.769,2,-9.581,1,0.0527,0.0109,0.0315,0.105,0.408,123.314,4,107.39419,7,0,r&b,278573.0
0.548,0.321,5,-17.392,0,0.0427,0.753,0.446,0.667,0.499,128.429,4,61.24773,31,0,r&b,645560.0
0.652,0.894,1,-6.494,0,0.0575,0.292,2.91e-05,0.128,0.961,144.887,4,21.63544,9,1,latin,213867.0
0.544,0.669,9,-8.584,1,0.0358,0.789,0.36,0.107,0.482,132.311,4,19.56946,11,0,pop,232253.0
0.475,0.364,7,-11.174,0,0.033,0.882,0.028,0.125,0.392,99.068,4,83.67987,7,0,pop,167507.0
0.407,0.47,0,-8.64,1,0.037,0.755,0.0216,0.0976,0.227,138.471,4,40.03619,10,1,pop,188253.0
0.601,0.766,8,-8.975,1,0.0355,0.00413,0.0227,0.102,0.743,85.987,4,45.37214,12,0,r&b,395160.0
0.34,0.946,7,-3.198,1,0.255,0.108,0.0,0.629,0.84,171.681,4,35.34372,6,0,rap,84227.0
0.249,0.775,11,-7.502,0,0.0455,0.000425,0.0194,0.0687,0.837,186.034,4,44.96262,5,0,rock,96413.0
0.397,0.732,4,-6.301,0,0.0378,0.00927,2.78e-05,0.128,0.269,133.724,4,52.24544,13,1,r&b,372533.0
0.64,0.615,11,-11.902,0,0.0575,0.22,1.05e-05,0.0468,0.885,88.604,4,40.12505,13,1,r&b,291973.0
0.407,0.112,0,-19.489,0,0.038,0.945,0.91,0.15,0.0635,119.05,4,9.40418,3,0,pop,49227.0
0.41,0.494,7,-11.676,0,0.0376,0.172,0.000142,0.144,0.554,147.231,4,28.23437,28,0,r&b,532273.0
0.735,0.673,8,-9.703,1,0.0343,0.57,0.0,0.0887,0.919,110.15,4,29.35928,9,1,pop,194720.0
0.399,0.102,2,-27.456,1,0.0686,0.834,0.914,0.192,0.0658,67.809,4,36.67729,5,0,pop,79533.0
0.492,0.491,10,-11.746,1,0.0301,0.529,0.00442,0.317,0.666,131.709,4,49.20157,7,1,pop,174667.0
0.648,0.452,5,-11.246,0,0.0314,0.267,3.36e-06,0.0921,0.463,91.974,4,26.03843,10,1,pop,184533.0
0.257,0.646,10,-13.224,1,0.0431,0.741,0.703,0.0738,0.601,80.915,4,8.36103,3,0,rock,166547.0
0.703,0.484,11,-10.212,1,0.0318,0.192,0.0,0.0705,0.906,100.994,4,20.42716,11,1,pop,225200.0
0.577,0.588,7,-10.228,1,0.035,0.667,0.0239,0.375,0.822,107.022,4,29.38716,10,0,pop,237345.0
0.652,0.791,9,-7.219,0,0.0761,0.223,0.435,0.0784,0.796,115.432,4,42.90783,10,1,pop,213200.0
0.526,0.491,5,-9.816,0,0.0308,0.449,2.72e-06,0.0716,0.524,137.444,4,34.73559,9,1,pop,189360.0
0.303,0.623,7,-14.358,1,0.0439,0.133,1.64e-05,0.11,0.798,177.646,4,35.16413,9,1,rock,232693.0
0.302,0.272,6,-14.195,1,0.0311,0.685,3.03e-05,0.164,0.345,113.651,4,28.50424,10,1,rock,185933.0
0.485,0.919,9,-6.555,1,0.0854,0.000208,0.031,0.0788,0.475,100.627,4,44.82081,8,0,latin,169449.0
0.551,0.805,9,-9.861,1,0.0742,0.323,0.0,0.122,0.804,166.948,4,60.93244,9,0,pop,159267.0
0.368,0.176,0,-16.82,1,0.0367,0.808,2.88e-06,0.0815,0.239,124.525,4,43.49548,20,0,r&b,388733.0
0.349,0.293,9,-13.938,0,0.0352,0.808,0.757,0.105,0.631,100.021,4,24.93237,23,0,rock,565440.0
0.402,0.726,9,-12.174,0,0.0459,0.0786,0.0,0.0646,0.674,149.272,4,120.07243,5,1,pop,165467.0
0.313,0.624,0,-9.956,1,0.162,0.384,0.812,0.524,0.162,129.328,4,95.04231,25,0,rock,592093.0
0.717,0.704,5,-9.599,1,0.0351,0.397,0.0354,0.292,0.926,97.256,4,49.67868,10,1,pop,205627.0
0.588,0.622,8,-11.81,1,0.0429,0.726,0.00248,0.675,0.724,139.232,4,41.22291,7,1,pop,153014.0
0.279,0.285,4,-15.499,0,0.0345,0.239,0.000521,0.149,0.36,48.611,4,20.15791,9,0,rock,263853.0
0.382,0.551,2,-8.051,1,0.0352,0.238,1.96e-06,0.136,0.852,74.284,4,79.75417,6,1,pop,145869.0
0.409,0.808,0,-7.04,1,0.0422,0.0893,3.22e-05,0.363,0.81,78.719,4,44.23201,6,1,pop,152800.0
0.589,0.667,5,-6.325,0,0.0294,0.00156,0.686,0.129,0.71,116.12,4,34.36421,8,0,pop,216973.0
0.784,0.626,11,-14.617,0,0.0572,0.0425,0.703,0.0645,0.952,136.886,4,25.24509,10,1,pop,151440.0
0.137,0.46,4,-9.072,0,0.0391,0.504,0.956,0.164,0.0927,76.326,3,29.70233,9,0,rock,158280.0
0.478,0.533,9,-9.999,1,0.033,0.0165,0.000464,0.072,0.652,109.326,4,50.2276,9,1,r&b,243173.0
0.672,0.648,1,-11.05,1,0.0282,0.485,0.000321,0.199,0.895,111.552,4,43.70073,10,1,pop,215973.0
0.873,0.436,7,-11.062,1,0.0565,0.0592,0.00451,0.056,0.945,115.639,4,33.24245,15,0,r&b,346960.0
0.373,0.742,5,-9.343,1,0.0286,0.532,0.000591,0.186,0.442,134.49,4,33.12046,11,0,r&b,241880.0
0.638,0.128,7,-17.695,1,0.059,0.894,0.0357,0.706,0.254,114.402,4,43.92327,16,0,r&b,558933.0
0.447,0.236,7,-15.258,1,0.0313,0.891,0.00151,0.201,0.527,127.596,4,34.22648,10,1,pop,211773.0
0.579,0.3,7,-16.84,1,0.0421,0.166,3.57e-05,0.0823,0.686,78.991,4,53.09483,10,0,r&b,262400.0
0.279,0.0548,4,-18.974,0,0.0344,0.982,0.221,0.0922,0.0429,59.78,4,30.39839,16,0,rock,359067.0
0.765,0.586,7,-10.332,1,0.0367,0.734,0.00218,0.113,0.943,105.567,4,29.15192,8,1,pop,176467.0
0.792,0.726,8,-9.407,1,0.0899,0.751,0.000551,0.121,0.909,121.214,4,70.94891,23,0,r&b,595033.0
0.426,0.422,7,-11.065,1,0.0312,0.437,0.139,0.235,0.531,78.797,4,23.78403,10,1,pop,195760.0
0.469,0.312,2,-16.539,1,0.0351,0.513,0.00093,0.313,0.183,125.596,4,76.21556,8,0,r&b,263693.0
0.344,0.709,4,-9.416,0,0.0742,0.0787,4.37e-06,0.169,0.84,174.932,4,44.80344,7,0,rock,163333.0
0.339,0.529,7,-14.556,1,0.0328,0.124,0.711,0.136,0.96,131.832,4,30.29632,5,0,rock,108000.0
0.558,0.542,7,-11.512,1,0.0329,0.605,1.4e-06,0.153,0.557,147.029,4,44.65706,9,1,pop,216067.0
0.817,0.405,10,-13.513,0,0.0811,0.451,0.0507,0.0468,0.898,121.467,4,86.3397,16,1,r&b,419640.0
0.546,0.41,9,-15.182,1,0.0293,0.0238,0.000107,0.103,0.689,85.025,4,29.88182,12,1,pop,183893.0
0.336,0.875,1,-6.289,1,0.0912,0.0788,0.000884,0.0934,0.0683,116.828,4,31.33031,8,0,rock,281173.0
0.394,0.921,5,-4.282,0,0.141,0.00181,0.000365,0.948,0.519,114.416,4,21.72883,16,1,r&b,304333.0
0.404,0.264,4,-10.386,0,0.0328,0.877,0.499,0.0888,0.0899,114.871,3,53.05652,6,0,pop,175987.0
0.408,0.095,7,-22.744,0,0.0423,0.986,0.873,0.0662,0.0478,104.103,1,45.20325,17,0,r&b,380400.0
0.397,0.541,5,-12.509,1,0.0326,0.341,0.0,0.935,0.543,110.269,1,22.06036,6,1,pop,151171.0
0.546,0.632,7,-9.775,1,0.0575,0.439,5.24e-06,0.988,0.565,114.342,4,67.96605,5,1,pop,127053.0
0.4,0.618,10,-8.291,1,0.0538,0.472,0.00635,0.333,0.222,117.346,4,28.67843,11,0,pop,170853.0
0.231,0.445,0,-11.42,1,0.0316,0.78,0.912,0.0788,0.077,172.74,4,39.44431,9,0,rock,311067.0
0.275,0.432,9,-11.952,1,0.0263,0.569,0.0799,0.174,0.386,167.83,4,29.77765,12,1,rock,261906.99999999997
0.719,0.572,2,-10.666,1,0.0356,0.00796,2.47e-05,0.0946,0.676,109.515,4,37.08419,10,1,r&b,265600.0
0.37,0.422,8,-9.744,0,0.0836,0.943,0.0166,0.373,0.306,173.503,4,36.59494,20,0,edm,280507.0
0.559,0.444,5,-12.98,1,0.0304,0.501,0.952,0.172,0.656,123.037,4,38.78756,9,0,pop,138533.0
0.127,0.142,2,-20.748,1,0.041,0.766,0.846,0.0958,0.124,69.41,4,73.02721,5,0,rock,108560.0
0.692,0.645,9,-6.029,1,0.0321,0.35,0.000407,0.108,0.84,109.743,4,54.08132,7,1,pop,182080.0
0.477,0.697,0,-7.878,1,0.0387,0.403,0.262,0.311,0.832,130.365,4,22.01909,13,1,r&b,249027.0
0.359,0.522,2,-10.434,1,0.0584,0.077,0.000127,0.299,0.712,202.446,4,19.00493,11,1,rock,233800.0
0.57,0.604,4,-12.45,0,0.0586,0.12,0.804,0.354,0.406,143.649,4,42.32668,9,0,pop,155867.0
0.41,0.679,8,-11.179,1,0.0456,0.426,0.149,0.163,0.887,119.069,4,55.06394,12,0,r&b,286400.0
0.768,0.213,6,-15.507,0,0.0511,0.687,3.34e-05,0.0998,0.401,129.631,4,34.26162,9,0,pop,158960.0
0.78,0.491,7,-13.934,1,0.0351,0.00719,1.8e-05,0.0677,0.843,124.238,4,29.76228,11,1,r&b,251427.0
0.333,0.44,2,-10.869,1,0.033,0.277,0.147,0.0755,0.382,78.229,4,52.35969,17,0,rock,400853.0
0.588,0.683,11,-6.843,0,0.0398,0.234,1.31e-05,0.249,0.596,123.954,4,55.86735,8,1,pop,228067.0
0.374,0.126,10,-17.321,1,0.0364,0.921,0.00479,0.23,0.499,125.875,4,54.68221,6,0,pop,148373.0
0.594,0.216,7,-13.548,1,0.0293,0.967,0.0604,0.119,0.608,76.496,4,21.88448,13,0,r&b,257107.00000000003
0.756,0.566,6,-11.278,1,0.0769,0.225,0.0,0.0514,0.917,124.344,4,21.7495,7,1,pop,155507.0
0.622,0.377,7,-10.293,1,0.0361,0.393,0.0,0.219,0.856,85.616,3,29.24784,10,0,pop,166093.0
0.353,0.492,7,-11.74,1,0.032,0.121,0.00131,0.426,0.606,152.945,4,26.83352,11,1,rock,312093.0
0.592,0.785,9,-5.914,0,0.0419,0.208,0.00101,0.0146,0.664,90.884,4,25.78778,10,1,pop,204800.0
0.777,0.793,5,-7.462,0,0.064,0.304,0.872,0.0798,0.841,130.396,4,46.0192,9,0,r&b,245058.0
0.829,0.248,5,-16.94,1,0.169,0.531,0.0,0.0732,0.786,121.444,4,73.62519,8,1,pop,177733.0
0.447,0.569,9,-12.339,1,0.0318,1.83e-06,0.0666,0.0535,0.338,131.946,4,61.28345,22,0,r&b,470360.0
0.731,0.918,0,-6.627,0,0.0438,0.00771,5.52e-05,0.126,0.851,120.398,4,25.35415,10,1,latin,219067.0
0.673,0.0326,7,-31.358,1,0.0387,0.984,0.905,0.1,0.821,142.844,4,23.00565,4,0,pop,60600.0
0.559,0.509,10,-10.494,1,0.0286,0.792,0.0,0.169,0.809,142.759,4,35.47714,9,1,pop,210040.0
0.472,0.9,8,-6.406,0,0.0582,0.148,0.000297,0.34,0.42,95.826,4,39.72833,12,1,latin,214960.0
0.7,0.592,11,-10.434,1,0.0681,0.108,0.0184,0.118,0.906,109.847,4,24.91772,15,1,r&b,263627.0
0.393,0.551,4,-15.932,0,0.0398,0.0699,0.913,0.134,0.434,163.58,4,23.46848,6,0,pop,100555.0
0.434,0.728,11,-5.902,1,0.0361,0.000115,0.000109,0.0862,0.889,117.748,4,17.5939,6,0,pop,106413.0
0.629,0.356,4,-11.135,1,0.0246,0.66,0.000617,0.173,0.472,83.886,4,28.63886,10,1,pop,192200.0
0.493,0.311,2,-14.893,1,0.0385,0.223,6.79e-05,0.131,0.149,82.728,4,47.6048,10,0,pop,226793.0
0.458,0.015,4,-24.575,1,0.0577,0.973,0.00369,0.0995,0.247,179.599,3,147.81905,16,0,edm,338773.0
0.109,0.408,2,-8.246,1,0.0352,0.000921,0.899,0.102,0.219,83.843,4,35.19057,11,0,rock,210280.0
0.681,0.943,6,-3.534,1,0.0632,0.679,0.000142,0.0847,0.904,113.385,4,41.41365,8,0,latin,183120.0
0.778,0.592,2,-5.394,1,0.0309,0.342,0.0,0.0706,0.916,118.291,4,31.95747,9,0,pop,155600.0
0.39,0.664,1,-13.358,1,0.0642,0.813,0.852,0.162,0.358,112.772,5,86.89347,11,0,r&b,320080.0
0.581,0.0711,10,-16.115,1,0.035,0.931,0.0,0.108,0.426,104.222,4,48.76926,11,0,pop,195240.0
0.622,0.609,4,-8.996,1,0.0292,0.246,7.02e-05,0.618,0.743,124.671,4,19.84664,12,0,r&b,243573.0
0.29,0.0584,5,-24.283,0,0.0337,0.985,0.935,0.137,0.0365,141.835,4,39.32583,23,0,rock,423907.0
0.313,0.765,2,-6.924,0,0.124,0.451,0.0,0.789,0.382,182.561,3,20.10153,7,0,rock,148027.0
0.397,0.687,5,-7.11,1,0.0311,0.109,0.000739,0.112,0.385,101.822,4,29.55248,12,1,pop,191053.0
0.48,0.818,7,-8.361,1,0.101,0.462,0.0,0.365,0.794,157.276,4,48.472,8,1,pop,190507.0
0.326,0.341,6,-17.289,1,0.0367,0.935,0.916,0.114,0.141,77.739,4,73.13655,14,0,rock,370200.0
0.502,0.279,5,-13.301,1,0.0269,0.666,0.0,0.121,0.33,97.966,4,51.02465,12,1,pop,227267.0
0.735,0.574,10,-12.512,0,0.0764,0.0644,2.37e-05,0.105,0.869,97.982,4,61.33442,12,1,r&b,252333.0
0.616,0.656,7,-9.327,1,0.246,0.139,0.0,0.607,0.655,84.856,4,36.54841,5,0,rap,102807.0
0.728,0.718,8,-5.281,0,0.0501,0.0848,0.0,0.0579,0.733,95.922,4,64.8977,10,1,pop,219467.0
0.806,0.784,5,-7.075,1,0.0443,0.113,0.0,0.229,0.969,134.025,4,62.8055,8,1,pop,206600.0
0.438,0.803,2,-6.024,1,0.0363,0.00173,6.34e-05,0.141,0.5,155.008,4,58.81201,10,1,pop,217130.0
0.336,0.932,4,-4.919,1,0.0654,0.0359,0.0,0.839,0.558,86.734,4,43.16456,6,0,rock,140613.0
0.541,0.934,2,-6.533,1,0.15,0.562,0.0867,0.372,0.459,113.892,4,94.45664,6,0,latin,182400.0
0.787,0.592,9,-14.847,1,0.0594,0.158,0.356,0.333,0.9,116.735,4,42.79951,19,0,r&b,381867.0
0.502,0.72,4,-10.627,1,0.0357,0.0842,7.75e-05,0.312,0.827,131.985,4,26.691,7,1,r&b,251827.0
0.326,0.462,7,-6.949,1,0.0283,0.511,0.00264,0.217,0.383,87.681,4,15.39422,10,0,rock,165933.0
0.397,0.425,5,-8.693,1,0.0242,0.866,0.0,0.125,0.272,84.222,1,37.77807,9,1,pop,183387.0
0.6,0.673,0,-8.399,0,0.0391,0.618,0.00143,0.302,0.908,163.105,4,49.38183,10,0,r&b,306624.0
0.635,0.661,5,-7.848,0,0.0471,0.26,1.01e-05,0.0906,0.857,108.975,4,42.38592,10,1,pop,232667.0
0.339,0.742,0,-13.071,1,0.402,0.688,0.00122,0.405,0.416,128.996,3,16.91522,3,0,rap,57693.0
0.556,0.878,11,-8.111,1,0.0833,0.17,0.00629,0.0547,0.904,161.445,4,29.51053,9,0,latin,148493.0
0.497,0.0385,7,-24.189,1,0.0493,0.954,0.0144,0.136,0.7,132.415,4,36.33614,9,0,pop,164043.0
0.191,0.969,1,-7.557,0,0.1,0.00466,9.05e-06,0.277,0.265,173.763,4,19.30734,13,0,rock,162347.0
0.851,0.366,8,-13.164,0,0.0394,0.339,0.0134,0.0834,0.955,109.261,4,89.2385,13,1,r&b,439107.0
0.443,0.455,10,-13.922,0,0.0647,0.321,0.0,0.124,0.677,152.105,4,41.13577,12,0,r&b,248400.0
0.704,0.561,7,-7.177,1,0.033,0.845,7.65e-06,0.108,0.773,124.861,4,51.51161,12,0,r&b,397493.0
0.523,0.689,0,-9.04,1,0.107,0.209,0.877,0.105,0.594,155.462,4,48.15724,8,0,pop,182760.0
0.155,0.226,2,-10.564,0,0.0333,0.331,0.124,0.346,0.0744,61.018,4,35.07576,15,0,rock,258572.99999999997
0.626,0.971,5,-4.205,1,0.198,0.0934,0.0,0.0567,0.554,106.325,4,53.94389,7,1,latin,179840.0
0.264,0.831,2,-7.257,0,0.0574,0.0625,0.593,0.175,0.334,91.618,3,56.39602,17,0,rock,374560.0
