danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,chorus_hit,sections,popularity,genre,duration_ms
0.572,0.324,0,-9.297,1,0.0511,0.737,0.0,0.124,0.234,94.047,3,35.76709,11,1,pop,222333.0
0.439,0.082,0,-17.066,1,0.0407,0.972,0.893,0.0913,0.492,124.69,4,25.24667,10,0,pop,195160.0
0.792,0.475,9,-10.057,1,0.0421,0.682,0.00013,0.0977,0.836,126.899,4,32.80844,5,0,pop,113533.0
0.864,0.641,6,-2.988,0,0.279,0.0473,0.0,0.584,0.678,93.526,4,19.68638,11,1,rap,307827.0
0.927,0.495,4,-8.778,0,0.304,0.0689,8.62e-05,0.0826,0.618,96.372,4,25.03479,9,1,rap,236467.0
0.656,0.449,11,-9.709,1,0.0298,0.616,0.312,0.117,0.646,113.981,4,44.22731,7,0,pop,153240.0
0.632,0.875,2,-8.689,1,0.0507,0.0255,2.43e-05,0.462,0.843,98.492,4,31.7658,9,0,latin,192613.0
0.546,0.466,0,-7.62,1,0.278,0.00805,0.0,0.349,0.41,129.953,4,19.78688,16,0,rap,343000.0
0.85,0.472,10,-12.467,0,0.108,0.00889,0.00125,0.0308,0.818,98.077,4,39.3551,13,1,r&b,284533.0
0.414,0.00414,2,-28.074,0,0.0787,0.993,0.904,0.0927,0.0885,85.737,3,46.17341,14,0,r&b,288533.0
0.517,0.459,5,-13.219,1,0.0535,0.482,0.624,0.682,0.413,123.705,3,72.04884,18,0,r&b,486200.0
0.678,0.931,9,-7.334,1,0.0697,0.191,0.000177,0.339,0.566,112.433,4,24.56788,23,0,r&b,582707.0
0.364,0.953,2,-6.659,1,0.0848,0.0216,1.09e-05,0.118,0.473,164.013,4,33.7778,8,0,latin,153853.0
0.644,0.539,0,-9.847,0,0.0353,0.502,0.0,0.0821,0.236,131.882,4,29.16535,13,0,pop,238400.0
0.723,0.768,8,-7.993,1,0.0328,0.0889,0.000567,0.0305,0.928,109.651,4,52.98432,10,1,pop,231573.0
0.577,0.436,2,-10.988,1,0.0275,0.411,0.0,0.107,0.442,163.928,4,40.08354,11,1,pop,210867.0
0.749,0.948,3,-6.36,1,0.0353,0.669,0.768,0.0352,0.942,116.699,4,31.27784,17,0,r&b,325467.0
0.773,0.488,9,-13.558,1,0.115,0.223,0.0,0.165,0.506,103.36,4,17.69892,3,0,pop,139067.0
0.86,0.439,6,-12.264,0,0.0496,0.0204,0.0147,0.0465,0.725,99.144,4,35.07609,11,1,pop,228307.0
0.287,0.942,4,-7.223,0,0.0781,0.000903,0.314,0.229,0.572,163.34,4,17.60551,11,0,rock,143973.0
0.667,0.458,6,-10.462,0,0.103,0.525,0.101,0.0936,0.502,113.994,4,64.74644,14,0,r&b,306773.0
0.519,0.913,9,-9.743,1,0.0495,0.0259,1.4e-05,0.22,0.417,103.934,4,26.22235,16,1,r&b,285333.0
0.726,0.501,1,-13.884,0,0.154,0.155,0.0,0.0893,0.582,128.099,4,70.51133,16,1,r&b,330945.0
0.364,0.955,2,-4.035,1,0.0756,2.63e-05,0.0,0.219,0.257,140.092,4,13.97843,11,0,latin,215747.0
0.578,0.0717,10,-16.308,1,0.0534,0.974,1.33e-05,0.0905,0.269,72.164,4,83.80938,8,0,pop,221867.0
0.681,0.542,6,-8.602,0,0.0422,0.412,0.0,0.0629,0.862,94.904,4,68.26619,8,1,r&b,258572.99999999997
0.886,0.807,11,-8.19,1,0.118,0.155,9.73e-06,0.0681,0.617,135.009,4,29.83872,14,1,r&b,271933.0
0.561,0.941,6,-10.618,0,0.0457,0.0869,0.885,0.138,0.712,151.469,4,34.50109,12,0,r&b,309800.0
0.418,0.686,7,-7.461,1,0.0665,0.232,0.411,0.0915,0.124,149.911,4,53.70331,10,0,pop,187960.0
0.645,0.535,4,-8.555,1,0.0286,0.157,1.8e-05,0.72,0.5,136.464,4,38.82699,11,0,pop,212493.0
0.384,0.592,4,-8.84,1,0.0248,0.0382,0.553,0.127,0.462,87.251,4,69.09612,8,0,pop,202160.0
0.815,0.521,5,-8.178,0,0.136,0.0105,0.0,0.0509,0.887,90.079,4,43.41804,10,1,pop,214853.0
0.761,0.735,9,-8.171,0,0.043,0.0426,0.0838,0.0917,0.592,125.815,4,24.52657,8,1,pop,164267.0
0.718,0.653,4,-5.807,0,0.0583,0.651,1.43e-05,0.0375,0.905,96.736,4,50.87392,9,0,pop,191440.0
0.682,0.722,9,-7.599,1,0.0496,0.013,0.000816,0.0338,0.904,95.753,4,30.4841,13,1,r&b,247267.0
0.32,0.983,1,-6.254,0,0.122,0.00022,1.57e-05,0.226,0.184,104.141,4,28.46611,12,0,rock,288600.0
0.569,0.506,0,-12.785,1,0.0268,0.577,0.875,0.117,0.289,150.041,4,51.78883,16,0,r&b,381173.0
0.744,0.803,7,-6.445,1,0.202,0.0259,0.0,0.555,0.574,94.088,4,24.37189,11,1,r&b,250200.0
0.723,0.595,4,-9.159,1,0.0301,0.158,0.000476,0.117,0.564,114.106,4,15.68021,9,1,pop,207200.0
0.507,0.71,5,-5.02,1,0.0291,0.0975,1.08e-05,0.17,0.45,134.647,4,30.43931,13,1,r&b,273573.0
0.477,0.563,9,-6.089,1,0.0279,0.578,0.0,0.0702,0.19,69.964,4,32.36731,8,1,pop,212200.0
0.769,0.847,2,-8.828,1,0.0839,0.0136,0.00119,0.108,0.647,123.157,4,44.07279,12,1,r&b,284267.0
0.684,0.753,5,-5.834,0,0.0483,0.268,3.3e-06,0.3,0.713,104.919,4,53.21192,10,0,pop,197933.0
0.389,0.811,9,-9.182,1,0.0644,0.00107,0.00512,0.16,0.706,99.242,4,35.35702,6,0,pop,150667.0
0.319,0.41,7,-11.586,1,0.0437,0.534,0.0,0.111,0.461,187.527,3,35.03362,11,0,rock,212533.0
0.391,0.529,6,-11.095,1,0.0329,0.845,0.0858,0.065,0.902,161.304,4,21.8393,6,0,pop,104427.0
0.802,0.547,9,-12.085,1,0.131,0.0312,1.34e-06,0.326,0.492,86.576,4,40.49148,13,1,r&b,259279.99999999997
0.51,0.579,2,-12.781,0,0.0449,0.992,0.887,0.405,0.894,125.018,5,49.18782,7,0,pop,159160.0
0.638,0.73,6,-12.12,0,0.123,0.0426,6.08e-05,0.103,0.713,98.736,4,34.02328,17,0,r&b,441173.0
0.569,0.44,7,-8.948,1,0.035,0.471,0.0,0.143,0.151,75.001,4,27.48036,14,1,r&b,303373.0
0.519,0.737,10,-8.7,1,0.0437,0.645,1.77e-06,0.271,0.668,82.999,4,51.18119,7,1,r&b,248893.0
0.567,0.707,7,-8.429,1,0.0574,0.758,1.06e-06,0.0839,0.971,140.735,4,29.54689,8,0,pop,161827.0
0.492,0.764,1,-8.537,0,0.107,0.307,4.56e-05,0.2,0.168,176.044,4,17.59332,17,0,edm,391093.0
0.746,0.576,4,-10.507,1,0.0298,0.491,0.00494,0.0636,0.812,122.614,4,28.00016,11,0,r&b,266307.0
0.585,0.573,6,-5.561,0,0.0759,0.133,1.12e-05,0.173,0.591,76.06,4,39.7865,10,1,r&b,258027.0
0.697,0.546,5,-10.127,1,0.0288,0.314,0.913,0.1,0.545,117.002,4,23.43218,11,0,pop,188067.0
0.849,0.476,0,-10.479,1,0.445,0.0966,0.0,0.105,0.48,83.21,4,22.8208,10,1,rap,277133.0
0.35,0.334,9,-16.171,0,0.0473,0.78,1.01e-06,0.0916,0.399,136.245,3,35.93622,4,0,rock,61867.0
0.569,0.335,0,-13.823,0,0.0358,0.853,0.691,0.115,0.491,78.391,4,73.16866,11,0,r&b,320973.0
0.655,0.417,5,-7.702,1,0.025,0.0624,0.0,0.0965,0.279,143.674,4,17.23807,16,1,r&b,296267.0
0.169,0.173,2,-15.978,0,0.0382,0.0192,0.89,0.121,0.0495,126.997,3,31.16431,12,0,rock,165667.0
0.451,0.684,0,-10.169,1,0.0324,0.003,0.11,0.166,0.432,160.008,4,50.12825,8,0,pop,180107.0
0.547,0.837,0,-5.1,1,0.0763,0.0781,0.0,0.254,0.794,96.882,4,25.66105,9,0,pop,140413.0
0.603,0.755,7,-8.211,0,0.0281,0.127,1.41e-05,0.278,0.338,114.169,4,34.61664,10,0,r&b,311400.0
0.634,0.598,2,-10.415,1,0.0962,0.0997,0.00035,0.298,0.729,83.082,4,49.25773,9,1,r&b,260440.0
0.439,0.863,4,-6.335,1,0.0484,0.0292,0.0,0.376,0.726,181.766,4,39.4136,10,1,edm,230427.0
0.518,0.459,7,-6.289,1,0.0283,0.0396,0.00116,0.145,0.165,124.126,3,46.41504,7,1,pop,210440.0
0.595,0.815,7,-4.034,1,0.0357,0.166,9.95e-05,0.339,0.437,94.905,4,84.25079,9,1,r&b,247733.0
0.546,0.85,6,-4.315,1,0.0322,0.0123,0.0,0.193,0.584,135.162,4,46.6953,9,1,pop,214160.0
0.358,0.328,0,-16.0,1,0.0306,0.044,0.0407,0.472,0.155,92.898,4,55.95248,8,0,rock,244067.0
0.552,0.807,8,-10.949,0,0.0371,0.0091,3.7e-06,0.308,0.394,98.995,4,57.93754,8,0,pop,174341.0
0.73,0.773,0,-6.135,1,0.172,0.0538,0.0,0.592,0.554,94.57,4,24.02109,10,1,r&b,271427.0
0.401,0.968,11,-6.681,1,0.124,0.000294,0.000451,0.121,0.278,90.226,4,51.03063,5,0,latin,105133.0
0.502,0.304,11,-12.144,0,0.0459,0.987,0.0,0.284,0.419,80.118,4,25.15019,9,0,pop,177067.0
0.726,0.622,0,-10.322,1,0.335,0.0981,0.0,0.315,0.51,93.217,4,50.10101,11,1,rap,223573.0
0.393,0.157,5,-17.321,1,0.0363,0.825,0.829,0.16,0.114,104.053,3,20.07169,18,0,r&b,338573.0
0.616,0.786,4,-9.973,1,0.0281,0.0148,0.0,0.224,0.79,136.043,4,19.3959,15,1,r&b,299600.0
0.765,0.613,11,-7.935,1,0.0319,0.171,2.19e-05,0.163,0.937,93.811,4,32.65842,12,1,r&b,259161.99999999997
0.813,0.882,7,-7.575,1,0.0402,0.0908,0.00457,0.147,0.874,125.983,4,40.54748,12,1,latin,236933.0
0.742,0.366,10,-8.346,0,0.0308,0.35,0.0,0.0707,0.401,109.865,4,31.40693,18,1,r&b,377507.0
0.56,0.692,1,-6.438,1,0.0302,0.112,0.0,0.0638,0.698,83.588,4,25.06532,8,1,pop,200693.0
0.782,0.647,2,-8.59,1,0.0678,0.454,0.0,0.101,0.813,102.387,4,39.75275,11,0,pop,206733.0
0.706,0.696,8,-20.837,1,0.0882,0.84,0.97,0.137,0.509,98.026,4,32.14305,4,0,pop,64066.99999999999
0.213,0.399,10,-15.759,0,0.0303,0.983,0.965,0.0668,0.0662,75.748,3,20.86504,7,0,rock,175200.0
0.343,0.425,0,-5.589,1,0.0288,0.612,5.13e-06,0.243,0.408,154.267,3,40.65823,9,0,rock,156867.0
0.0837,0.853,4,-10.971,0,0.104,2.88e-06,0.841,0.053,0.59,199.005,4,32.64907,6,0,rock,132520.0
0.238,0.771,1,-9.286,0,0.0705,0.0103,0.000221,0.0947,0.14,111.879,4,57.89375,11,0,rock,340667.0
0.607,0.786,0,-7.081,1,0.0596,0.00552,0.000169,0.0673,0.905,96.569,4,41.79189,9,1,r&b,243427.0
0.625,0.961,5,-5.218,0,0.18,0.537,3.21e-05,0.654,0.541,104.815,4,71.58224,11,0,r&b,325267.0
0.397,0.831,7,-9.693,0,0.076,0.000178,0.0693,0.126,0.398,152.112,3,37.02156,8,0,pop,178400.0
0.293,0.301,6,-7.618,1,0.0281,0.717,0.0,0.361,0.394,107.95,4,35.54826,14,0,rock,241013.0
0.618,0.34,10,-15.009,1,0.189,0.797,0.413,0.112,0.751,96.619,4,23.52782,8,0,pop,184680.0
0.752,0.753,6,-7.721,0,0.357,0.114,0.0,0.317,0.604,102.549,4,83.74483,6,1,rap,289867.0
0.805,0.638,1,-5.864,1,0.0803,0.141,0.0,0.322,0.644,94.52,4,15.54987,11,1,r&b,315507.0
0.811,0.725,8,-7.203,1,0.0491,0.0843,0.0059,0.0567,0.698,120.242,4,32.05074,12,1,r&b,278627.0
0.666,0.855,9,-5.051,0,0.0295,0.179,1.2e-06,0.0987,0.803,125.639,4,69.66586,11,1,r&b,268427.0
0.558,0.126,3,-18.744,1,0.047,0.993,0.948,0.107,0.598,104.677,4,20.81588,14,0,pop,235600.0
0.574,0.586,7,-9.007,1,0.0246,0.101,9.44e-06,0.0524,0.511,88.42,4,37.39275,10,1,r&b,244667.0
0.598,0.8,5,-10.574,0,0.0269,0.101,0.000143,0.263,0.77,96.069,4,34.51304,10,1,r&b,258933.0
0.632,0.576,7,-8.345,1,0.0234,0.482,0.0,0.151,0.323,95.321,4,29.42776,14,1,r&b,275133.0
0.506,0.751,0,-11.562,1,0.0368,0.0372,0.0493,0.382,0.707,100.002,4,23.84187,9,0,r&b,300773.0
0.429,0.83,6,-9.692,0,0.0373,0.00646,0.000922,0.121,0.489,145.743,4,20.15571,12,0,pop,233533.0
0.756,0.8,5,-5.158,1,0.0329,0.211,0.000723,0.047,0.967,118.921,4,17.7232,9,1,pop,207467.0
0.81,0.428,0,-14.248,1,0.272,0.0623,0.0,0.116,0.649,142.075,4,40.74881,11,1,rap,234827.0
0.372,0.57,3,-7.305,1,0.0305,0.517,2.57e-06,0.141,0.234,179.907,4,30.12424,14,1,edm,291333.0
0.697,0.684,7,-5.634,1,0.0897,0.00923,1.5e-05,0.136,0.596,91.882,4,48.4155,10,1,pop,232733.0
0.505,0.411,8,-8.273,1,0.0255,0.677,1.23e-05,0.0605,0.124,80.948,3,34.65042,15,1,r&b,378573.0
0.936,0.55,3,-12.744,0,0.0548,0.00935,0.000322,0.0688,0.763,120.963,4,24.79791,11,1,pop,199627.0
0.679,0.58,5,-7.034,1,0.0238,0.176,0.00153,0.0944,0.429,104.357,4,41.01474,13,1,pop,233773.0
0.582,0.468,7,-9.448,1,0.0285,0.229,0.0,0.109,0.143,136.968,4,35.73424,11,1,pop,231267.0
0.323,0.986,10,-3.023,0,0.0967,5.25e-06,0.79,0.0881,0.0757,118.939,4,95.91065,4,0,rock,142613.0
0.161,0.0659,4,-26.49,1,0.0438,0.891,0.939,0.1,0.0394,109.446,4,54.41673,5,0,rock,122907.0
0.601,0.412,5,-11.963,1,0.0361,0.147,0.00585,0.263,0.464,204.064,4,34.81211,18,1,edm,300733.0
0.479,0.979,10,-5.077,0,0.107,0.0207,0.0,0.722,0.292,124.765,4,24.35521,9,1,latin,226427.0
0.741,0.892,7,-6.647,1,0.0882,0.0041,0.0083,0.0718,0.67,99.986,4,48.75434,13,1,r&b,273600.0
0.669,0.644,0,-10.47,1,0.0302,0.000172,0.00585,0.356,0.764,120.012,4,33.24239,19,1,r&b,328800.0
0.347,0.437,5,-15.909,1,0.0513,0.925,0.978,0.137,0.417,146.881,4,33.28338,9,0,rock,124000.0
0.463,0.836,0,-9.686,0,0.0363,0.468,0.501,0.149,0.308,173.854,4,45.88768,10,0,edm,228293.0
0.207,0.716,4,-13.336,0,0.0641,0.00504,0.839,0.906,0.319,62.486,4,36.95544,9,0,rock,270533.0
0.625,0.345,2,-12.808,1,0.0372,0.774,0.636,0.0643,0.703,108.427,4,39.20988,11,0,pop,174333.0
0.476,0.363,1,-10.706,1,0.0296,0.2,0.0,0.055,0.243,164.555,3,43.60435,7,1,pop,231067.0
0.373,0.303,2,-16.456,1,0.0292,0.109,0.0,0.174,0.32,162.227,3,18.86257,14,1,r&b,284067.0
0.706,0.926,9,-3.192,0,0.127,0.00135,0.0,0.261,0.389,134.981,4,28.35466,12,1,latin,218778.0
0.75,0.562,0,-8.45,1,0.0281,0.215,1.1e-06,0.105,0.807,115.008,4,25.77059,13,1,r&b,253296.0
0.725,0.573,9,-8.677,0,0.0356,0.487,8.21e-06,0.135,0.932,88.444,4,41.80964,11,0,r&b,250467.0
0.373,0.774,1,-5.233,1,0.0774,0.000635,0.532,0.346,0.404,181.983,4,47.79877,16,0,edm,403867.0
0.728,0.464,1,-11.156,1,0.0605,0.0865,0.0,0.343,0.383,96.944,4,42.79819,7,1,r&b,304467.0
0.849,0.727,9,-4.572,0,0.0534,0.148,2.17e-05,0.0453,0.7,100.927,4,40.29308,11,1,pop,230227.0
0.365,0.937,2,-5.419,0,0.092,0.000392,0.0156,0.305,0.457,101.372,4,53.48246,4,0,latin,136693.0
0.652,0.377,3,-14.848,1,0.176,0.845,1.06e-06,0.103,0.506,143.767,4,35.39803,11,0,pop,212493.0
0.626,0.632,0,-8.692,0,0.0287,0.181,0.0,0.146,0.7,114.593,4,25.35411,9,1,pop,211667.0
0.356,0.917,9,-6.006,1,0.0479,0.0335,0.0,0.406,0.518,171.176,4,45.42836,14,1,rock,357267.0
0.561,0.693,1,-14.604,1,0.0692,0.185,0.89,0.121,0.0484,187.935,4,62.54878,10,0,edm,308933.0
0.654,0.479,6,-10.11,0,0.0844,0.493,0.128,0.103,0.481,114.03,4,48.42992,15,0,r&b,306200.0
0.346,0.336,0,-14.26,0,0.0288,0.684,6.61e-05,0.293,0.39,170.012,4,29.98876,27,0,rock,461333.0
0.497,0.171,0,-20.624,1,0.0629,0.669,0.779,0.65,0.236,117.65,4,33.92208,8,0,pop,151173.0
0.481,0.927,9,-9.027,1,0.0402,0.0226,1.01e-05,0.281,0.615,123.345,4,23.22415,11,0,latin,214800.0
0.825,0.858,9,-7.586,1,0.08,0.0102,0.0373,0.0543,0.92,135.027,4,31.03299,14,1,r&b,273093.0
0.783,0.36,4,-4.605,0,0.0314,0.00184,0.0,0.0512,0.421,118.04,4,91.24047,8,1,r&b,267160.0
0.506,0.554,10,-6.743,0,0.0339,0.339,0.000355,0.112,0.375,124.724,4,27.71682,7,1,pop,186960.0
0.716,0.818,7,-7.456,1,0.0256,0.154,0.000806,0.236,0.817,103.668,4,56.26167,13,1,r&b,248600.0
0.465,0.421,5,-8.782,1,0.158,0.264,0.0,0.233,0.92,200.71,4,23.33264,8,0,edm,140400.0
0.613,0.754,3,-8.128,1,0.031,0.179,1.59e-06,0.211,0.662,107.967,4,56.61303,18,1,r&b,318227.0
0.383,0.825,5,-7.594,1,0.0323,0.0537,0.00206,0.292,0.142,121.314,4,66.98257,9,0,r&b,269507.0
0.59,0.805,11,-7.559,1,0.0416,0.164,1.04e-05,0.0754,0.817,96.681,4,44.97487,11,0,pop,225680.0
0.757,0.83,5,-13.169,0,0.0413,0.00129,0.00741,0.0877,0.925,120.883,4,45.73589,10,1,r&b,243133.0
0.798,0.619,7,-9.595,1,0.212,0.115,3.46e-06,0.0797,0.636,100.258,4,101.0317,8,1,r&b,327867.0
0.604,0.757,0,-4.671,1,0.0391,0.0496,0.0,0.592,0.852,182.674,4,25.62662,8,0,edm,154697.0
0.321,0.697,1,-6.266,0,0.057,0.405,0.000155,0.0721,0.234,146.161,4,31.11678,14,0,rock,305667.0
0.414,0.945,4,-6.321,1,0.0773,0.0373,6.52e-06,0.144,0.263,117.58,4,51.33814,9,0,latin,230867.0
0.439,0.795,2,-9.424,1,0.0314,0.00407,0.00114,0.296,0.789,84.846,4,33.68077,9,0,pop,212067.0
0.688,0.679,1,-11.05,0,0.0259,0.319,0.000301,0.29,0.536,101.872,4,48.53755,11,1,r&b,291867.0
0.593,0.923,0,-6.19,1,0.101,0.0495,0.0,0.29,0.587,124.862,4,36.51413,9,1,latin,224000.0
0.752,0.587,10,-6.293,0,0.0348,0.136,5.26e-06,0.0772,0.594,135.919,4,59.15671,10,1,r&b,254573.0
0.514,0.704,2,-4.724,1,0.0261,0.0515,0.00219,0.228,0.386,76.975,4,25.16962,10,1,r&b,255467.0
0.848,0.691,7,-6.775,1,0.093,0.0512,0.00803,0.0723,0.922,92.996,4,59.72263,12,1,r&b,291707.0
0.765,0.788,3,-9.896,1,0.0332,0.0166,0.588,0.0513,0.964,126.879,4,38.96896,12,1,r&b,266200.0
0.715,0.623,5,-10.709,0,0.0377,0.0415,0.000266,0.0692,0.58,94.915,4,80.82762,12,1,r&b,317627.0
0.569,0.548,2,-11.008,0,0.0549,0.967,0.892,0.114,0.287,132.09,4,28.15927,7,0,pop,113773.0
0.316,0.986,2,-3.715,1,0.185,2.67e-05,1.48e-05,0.737,0.154,144.066,4,67.81519,7,0,rock,164267.0
0.563,0.425,2,-13.814,0,0.0665,0.913,0.0054,0.306,0.679,77.209,4,19.92237,10,0,pop,179933.0
0.61,0.589,0,-7.594,1,0.0325,0.756,0.0,0.115,0.382,121.849,4,52.78165,11,1,r&b,257839.99999999997
0.833,0.679,8,-4.496,1,0.0365,0.0834,0.00258,0.0769,0.975,109.916,4,33.49699,9,1,pop,219867.0
0.499,0.0185,0,-38.499,1,0.0625,0.994,0.937,0.0784,0.523,118.714,4,31.58374,6,0,pop,88160.0
0.705,0.416,4,-13.496,1,0.0404,0.352,0.0149,0.0809,0.903,109.96,4,32.32188,10,0,pop,159867.0
0.733,0.354,1,-14.382,1,0.0536,0.438,1.3e-05,0.12,0.816,147.859,4,59.05794,15,1,r&b,269307.0
0.722,0.571,2,-13.225,1,0.0363,0.026,0.0,0.112,0.928,117.813,4,58.62053,7,1,pop,166627.0
0.285,0.784,5,-6.562,1,0.0381,0.000143,0.21,0.113,0.233,82.623,4,23.15728,20,0,rock,434093.0
0.536,0.317,5,-8.878,1,0.0281,0.854,4.59e-05,0.104,0.232,79.558,4,36.09062,10,1,pop,234333.0
0.566,0.724,2,-6.705,1,0.0383,0.272,2.43e-06,0.0914,0.739,108.185,4,38.53037,11,0,pop,222351.0
0.474,0.528,7,-8.588,1,0.0276,0.526,0.0,0.109,0.364,144.366,4,34.09931,11,1,pop,227333.0
0.828,0.628,0,-9.473,1,0.239,0.238,0.000212,0.235,0.652,81.89,4,33.07244,9,1,rap,247960.0
0.769,0.539,0,-9.108,1,0.0781,0.00258,0.0,0.0739,0.573,92.172,4,20.46027,15,1,r&b,311827.0
0.469,0.594,7,-8.209,1,0.0403,0.0663,0.0,0.0806,0.485,167.223,4,39.01468,10,1,pop,222760.0
0.351,0.136,4,-20.083,0,0.0321,0.518,0.00182,0.354,0.141,103.821,4,31.7724,19,0,rock,464893.0
0.375,0.51,4,-7.797,0,0.0354,0.00436,0.00352,0.121,0.69,101.13,4,63.22337,8,0,pop,207076.0
0.692,0.641,7,-7.601,1,0.0359,0.0239,1.23e-05,0.114,0.559,98.742,4,76.778,11,1,pop,225827.0
0.396,0.612,6,-8.039,1,0.0277,0.00288,4.71e-05,0.233,0.241,146.759,4,38.51606,11,1,pop,239867.0
0.814,0.481,0,-5.183,1,0.245,0.097,3.83e-05,0.0495,0.193,96.252,4,53.08476,7,1,rap,161400.0
0.716,0.0927,7,-23.03,1,0.0594,0.794,0.0,0.0955,0.505,81.7,4,62.00384,6,0,pop,181733.0
0.261,0.868,11,-9.271,0,0.0986,0.00166,0.824,0.957,0.263,91.41,4,20.82053,10,0,rock,292493.0
0.567,0.515,10,-10.169,0,0.206,0.876,0.803,0.109,0.768,89.498,4,73.45809,7,0,pop,195600.0
0.83,0.859,7,-9.213,1,0.124,0.000971,0.0,0.214,0.654,109.321,4,33.57268,15,1,r&b,283307.0
0.409,0.549,9,-9.982,0,0.0257,0.941,0.944,0.0953,0.895,157.768,1,20.18295,8,0,pop,117573.0
0.388,0.55,6,-9.903,1,0.0311,0.157,0.0,0.0913,0.253,159.978,3,30.58233,11,1,pop,238827.0
0.389,0.476,9,-9.342,1,0.0316,0.619,5.09e-05,0.255,0.566,148.117,4,19.83873,10,1,pop,217107.0
0.787,0.714,6,-8.63,0,0.131,0.0641,0.436,0.273,0.81,165.465,4,34.80988,17,1,r&b,291120.0
0.725,0.68,0,-6.037,1,0.224,0.149,0.0,0.127,0.695,90.964,4,49.45368,11,1,rap,268707.0
0.65,0.684,10,-6.545,0,0.0349,3.77e-05,0.0514,0.0661,0.722,128.425,4,31.47649,13,0,r&b,245333.0
0.69,0.651,9,-7.86,1,0.101,0.343,9.56e-05,0.178,0.691,79.305,4,35.90127,10,1,pop,225333.0
0.413,0.829,4,-11.111,1,0.529,0.394,0.0,0.108,0.677,191.477,4,35.393,11,1,rap,265533.0
0.854,0.543,8,-6.166,0,0.0844,0.0402,5.73e-05,0.0419,0.868,103.032,4,19.66598,11,1,r&b,243733.0
0.515,0.903,0,-8.832,1,0.0443,0.014,0.0218,0.38,0.927,116.44,4,66.7594,11,1,latin,232720.0
0.846,0.416,10,-13.767,0,0.118,0.156,9.34e-06,0.238,0.645,96.188,4,21.35196,13,1,r&b,259000.0
0.632,0.443,4,-10.804,1,0.0312,0.155,3.04e-06,0.0733,0.236,116.02,4,24.55241,11,1,r&b,351373.0
0.878,0.912,0,-7.716,1,0.0458,0.0601,0.00268,0.0707,0.966,122.954,4,32.17559,18,1,r&b,485160.0
0.846,0.445,10,-10.933,0,0.273,0.0731,0.00939,0.112,0.746,94.228,4,58.25917,9,1,rap,228240.0
0.218,0.0141,3,-26.224,1,0.0384,0.93,0.00436,0.112,0.0545,137.608,1,32.3112,4,0,rock,66240.0
0.708,0.19,5,-16.578,1,0.0326,0.194,0.226,0.0916,0.47,93.669,4,41.74912,10,1,r&b,252493.0
0.455,0.919,4,-5.561,1,0.0447,0.00197,0.648,0.0906,0.25,100.482,4,45.09638,12,0,r&b,439893.0
0.503,0.785,0,-6.571,1,0.0743,0.295,0.0,0.744,0.734,91.464,4,55.62806,9,1,r&b,247333.0
0.343,0.923,4,-9.721,1,0.0572,0.00143,0.00557,0.377,0.395,163.173,4,52.61859,8,0,rock,211000.0
0.342,0.635,6,-7.535,1,0.031,0.366,0.208,0.247,0.043,129.675,4,43.13748,12,0,rock,227520.0
0.491,0.938,4,-7.877,1,0.0535,0.0757,0.0,0.316,0.669,150.509,4,37.03583,11,0,latin,235400.0
0.484,0.83,0,-4.478,1,0.0336,0.0961,0.00343,0.0625,0.824,97.157,4,35.25127,13,0,r&b,279320.0
0.751,0.908,7,-7.495,0,0.0897,0.000588,0.0599,0.0246,0.744,144.912,4,38.93232,12,1,latin,210663.0
0.533,0.393,0,-7.822,1,0.0275,0.395,0.0,0.171,0.105,124.621,4,50.96993,14,1,r&b,291689.0
0.353,0.762,0,-10.229,1,0.0457,0.116,0.923,0.103,0.106,126.561,4,208.4862,27,0,rock,1186507.0
0.73,0.892,9,-5.298,1,0.17,0.0807,0.0,0.323,0.953,170.594,4,51.65284,8,1,edm,208230.0
0.527,0.939,0,-5.752,1,0.0306,2.43e-05,0.351,0.667,0.836,100.852,4,65.35948,4,0,latin,224560.0
0.965,0.449,0,-15.225,1,0.237,0.0502,1.17e-06,0.267,0.722,105.392,4,26.97626,17,1,rap,323267.0
0.314,0.127,0,-14.08,1,0.0315,0.972,0.00372,0.364,0.236,95.258,4,24.6434,8,0,rock,168173.0
0.873,0.495,5,-6.108,1,0.234,0.0176,1.44e-05,0.0726,0.696,84.983,4,22.64472,10,1,rap,273307.0
0.485,0.537,6,-17.569,1,0.0505,0.19,0.0,0.18,0.838,119.968,4,29.39362,10,0,pop,164067.0
0.667,0.00423,11,-19.003,1,0.0861,0.831,0.907,0.0847,0.0,111.69,4,24.29363,4,0,pop,68307.0
0.166,0.977,1,-9.005,0,0.0868,5.48e-06,0.928,0.18,0.425,183.295,3,25.58914,8,0,rock,133947.0
0.47,0.961,11,-5.876,0,0.0835,0.000846,0.000221,0.168,0.628,100.851,4,36.70533,9,0,latin,164733.0
0.622,0.97,9,-2.722,0,0.156,0.13,0.0,0.188,0.429,102.025,4,21.45298,8,1,latin,209467.0
0.212,0.862,1,-7.644,0,0.046,0.0142,0.243,0.866,0.316,182.302,3,34.24953,11,0,rock,277427.0
0.791,0.658,7,-11.128,1,0.0445,0.00653,0.0,0.0472,0.842,120.066,4,40.71953,10,1,r&b,245000.0
