danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,chorus_hit,sections,popularity,genre,duration_ms
0.415,0.565,0,-16.901,1,0.0345,0.927,0.808,0.125,0.564,96.962,4,111.0858,9,0,r&b,295733.0
0.46,0.898,1,-5.125,1,0.0477,0.000147,0.00444,0.987,0.264,93.112,4,52.59482,9,0,r&b,287533.0
0.785,0.539,7,-8.23,1,0.0505,0.0134,8.61e-06,0.0528,0.721,137.999,4,46.74386,12,1,r&b,264467.0
0.17,0.939,8,-5.42,1,0.194,0.00238,0.75,0.118,0.394,89.548,4,43.83903,8,0,rock,200760.0
0.321,0.266,11,-13.787,0,0.0305,0.889,0.468,0.113,0.0371,81.057,4,25.705,13,0,rock,448640.0
0.203,0.851,7,-7.748,1,0.0878,0.00295,0.917,0.354,0.624,144.539,4,47.46326,6,0,rock,112200.0
0.253,0.954,4,-3.826,0,0.124,4.6e-05,0.677,0.128,0.33,116.845,4,29.10722,17,0,rock,301573.0
0.797,0.502,10,-3.925,0,0.0968,0.0154,0.0,0.1,0.385,106.997,4,16.37461,13,1,pop,236520.0
0.58,0.75,4,-4.421,1,0.194,0.159,0.0,0.274,0.728,86.938,4,53.04711,10,1,pop,229107.0
0.625,0.951,3,-5.209,1,0.0494,0.00497,0.0,0.106,0.721,128.01,4,18.9542,8,0,latin,198267.0
0.698,0.628,11,-6.359,1,0.0336,0.182,0.0,0.0736,0.669,126.394,4,18.75355,12,1,pop,212200.0
0.72,0.917,8,-4.717,1,0.0476,0.0821,0.00154,0.296,0.548,140.025,4,43.78104,11,1,r&b,241040.0
0.777,0.588,10,-8.651,1,0.373,0.414,4.79e-05,0.146,0.54,88.915,4,22.74335,9,1,rap,257653.00000000003
0.689,0.562,7,-7.048,0,0.0637,0.0656,0.0,0.0885,0.21,133.987,4,51.66966,9,1,r&b,291133.0
0.624,0.766,9,-6.31,1,0.396,0.00494,0.0,0.107,0.714,91.727,4,32.19123,12,1,rap,262640.0
0.777,0.82,1,-3.211,0,0.0471,0.00505,2.6e-05,0.142,0.651,119.987,4,44.92901,9,1,pop,208133.0
0.637,0.678,8,-2.21,1,0.0345,0.0543,0.0,0.0961,0.426,77.928,1,25.65643,12,1,r&b,297360.0
0.59,0.00399,7,-36.497,1,0.242,0.996,0.946,0.0683,0.182,74.381,3,55.54213,11,0,rap,219760.0
0.484,0.863,8,-3.725,1,0.0412,0.00511,0.0187,0.176,0.25,136.034,4,33.55199,14,0,r&b,293507.0
0.348,0.174,2,-21.398,0,0.135,0.959,0.888,0.0982,0.145,63.245,3,18.87302,10,0,rock,282733.0
0.575,0.786,9,-4.353,1,0.0296,0.252,0.0,0.159,0.518,96.102,4,38.97111,9,1,pop,230093.0
0.212,0.951,9,-5.541,1,0.111,3.44e-06,0.486,0.0483,0.282,151.65,4,57.62342,18,0,rock,331920.0
0.498,0.645,1,-6.31,1,0.0327,0.000706,0.878,0.0814,0.0393,116.036,4,62.6616,14,0,r&b,432307.0
0.293,0.792,2,-9.258,1,0.0479,0.0526,0.656,0.43,0.676,89.014,4,27.81571,6,0,rock,112480.0
0.495,0.626,11,-7.164,1,0.0274,0.0739,0.0,0.234,0.53,170.004,4,23.64279,8,0,edm,238608.0
0.755,0.408,5,-10.33,0,0.187,0.0133,0.0,0.33,0.465,76.034,4,58.42185,10,1,pop,229240.0
0.706,0.653,10,-9.211,1,0.197,1.28e-05,0.964,0.0493,0.532,192.016,5,117.462,5,0,edm,215760.0
0.428,0.987,0,-2.927,1,0.14,0.000943,0.0,0.724,0.515,100.84,4,53.16249,5,0,latin,125747.0
0.755,0.836,6,-5.742,1,0.166,0.32,3.05e-05,0.199,0.697,90.847,4,64.83847,10,1,r&b,265227.0
0.474,0.816,7,-4.605,1,0.0318,0.00194,0.0,0.106,0.872,150.437,4,24.065,8,0,pop,157880.0
0.242,0.959,11,-4.055,1,0.0925,0.000286,9.55e-05,0.301,0.432,103.797,4,29.91798,9,0,rock,137107.0
0.651,0.583,1,-7.798,1,0.0427,0.0244,0.118,0.0969,0.709,126.019,4,45.46348,11,0,r&b,353667.0
0.535,0.944,7,-8.298,1,0.0918,0.00357,0.00796,0.17,0.703,102.936,4,43.59341,10,0,latin,163133.0
0.68,0.426,8,-10.559,1,0.0274,0.887,0.056,0.136,0.719,98.753,4,63.88392,12,0,r&b,291600.0
0.598,0.57,4,-10.378,1,0.0233,0.425,0.959,0.104,0.176,79.986,4,34.67736,16,0,r&b,345600.0
0.667,0.803,8,-7.627,0,0.522,0.58,0.0,0.241,0.924,168.096,4,44.85772,10,0,rap,281080.0
0.469,0.722,6,-4.806,1,0.0326,0.232,0.0,0.123,0.529,85.984,4,36.05698,12,1,r&b,283000.0
0.5,0.899,4,-4.066,1,0.0736,4.84e-05,0.000198,0.0794,0.566,130.06,4,29.83699,7,1,latin,229107.0
0.346,0.986,6,-3.974,0,0.252,2.42e-05,0.0906,0.334,0.0655,182.176,4,33.76622,13,0,rap,286227.0
0.43,0.951,9,-5.271,1,0.203,0.121,0.000151,0.148,0.699,148.093,4,30.0515,10,0,latin,181133.0
0.676,0.662,1,-6.438,1,0.0442,0.107,0.0,0.122,0.464,127.997,4,39.99454,11,1,r&b,245027.0
0.596,0.706,2,-5.562,1,0.0262,0.351,0.0,0.36,0.704,146.088,4,17.73017,13,1,pop,233880.0
0.678,0.572,11,-7.033,0,0.0466,0.00374,6.59e-05,0.118,0.444,87.165,4,19.91089,8,1,pop,186827.0
0.734,0.668,0,-3.935,0,0.0349,0.0526,0.0,0.0925,0.651,99.971,4,35.54873,12,1,pop,238840.0
0.75,0.888,0,-4.524,1,0.0426,0.0147,1.11e-06,0.0759,0.935,115.973,4,25.09845,8,1,latin,189307.0
0.656,0.802,9,-3.244,1,0.0369,0.566,0.0,0.13,0.796,121.933,4,47.63338,6,1,pop,177307.0
0.722,0.81,8,-7.463,1,0.0336,0.119,7.13e-06,0.377,0.561,123.272,4,25.1467,6,1,pop,183200.0
0.591,0.831,0,-5.647,1,0.0415,0.0605,4.67e-05,0.19,0.705,144.084,4,26.55089,10,1,pop,193107.0
0.635,0.572,9,-4.49,1,0.0291,0.116,0.0,0.144,0.285,127.206,4,38.76625,11,1,pop,173760.0
0.345,0.581,1,-7.875,0,0.0369,0.0603,0.00127,0.115,0.108,76.022,4,37.08373,7,1,rock,222653.0
0.171,0.145,8,-23.408,1,0.041,0.842,0.93,0.12,0.0395,78.36,4,22.00837,7,0,rock,86307.0
0.263,0.56,0,-6.966,1,0.0304,0.0325,0.655,0.138,0.0397,139.305,3,59.99262,15,0,rock,434187.0
0.509,0.987,10,-3.198,0,0.0886,8.05e-05,0.000928,0.119,0.647,138.039,4,21.18129,10,1,latin,197160.0
0.82,0.854,1,-4.153,1,0.22,0.239,0.0,0.359,0.574,102.623,4,22.56701,12,1,latin,192440.0
0.452,0.817,7,-2.27,1,0.273,0.00383,0.0,0.138,0.867,161.362,4,45.74745,4,0,rap,91227.0
0.688,0.965,10,-5.616,0,0.444,0.0074,0.524,0.8,0.144,190.002,4,23.90066,11,0,rap,257507.0
0.315,0.362,7,-7.889,1,0.0271,0.458,0.0,0.0922,0.171,98.657,3,23.73227,11,0,rock,172080.0
0.188,0.0937,7,-21.865,1,0.0304,0.958,0.867,0.0804,0.0363,69.588,4,44.3631,31,0,rock,592533.0
0.794,0.684,11,-7.466,0,0.209,0.0452,0.875,0.636,0.257,128.002,4,60.1565,16,0,r&b,465189.0
0.503,0.932,6,-7.253,0,0.066,0.000873,1.77e-05,0.0349,0.517,135.079,4,45.93672,11,0,latin,224400.0
0.459,0.992,8,-6.479,1,0.0996,0.00503,0.0822,0.0462,0.522,118.483,4,51.01882,6,0,latin,154293.0
0.652,0.856,6,-2.749,0,0.0706,0.17,0.979,0.0536,0.0929,151.821,4,30.4568,12,0,r&b,282907.0
0.424,0.661,2,-5.547,1,0.0425,0.521,1.62e-06,0.0719,0.384,111.762,4,25.72683,9,1,pop,195533.0
0.369,0.869,11,-6.952,0,0.0661,0.0732,0.78,0.138,0.115,101.222,4,49.42389,6,0,latin,191973.0
0.516,0.86,7,-5.856,1,0.0319,0.0327,0.000131,0.162,0.43,141.702,4,18.38149,19,1,r&b,351453.0
0.603,0.761,0,-4.753,1,0.0314,0.0238,0.0,0.235,0.526,93.858,4,33.02019,8,1,pop,208133.0
0.474,0.766,4,-3.419,1,0.0291,0.291,1.38e-05,0.685,0.402,149.988,4,41.99137,12,1,pop,221800.0
0.602,0.935,6,-4.05,1,0.065,0.00538,0.0,0.248,0.621,116.016,4,91.3069,6,1,latin,183200.0
0.57,0.915,6,-4.802,0,0.105,0.000273,8.48e-05,0.178,0.676,93.54,4,22.31976,8,1,latin,175227.0
0.648,0.56,1,-7.124,1,0.028,0.135,0.00056,0.122,0.533,132.067,4,47.3,8,0,pop,218800.0
0.862,0.746,7,-5.729,1,0.259,0.0105,0.0,0.142,0.882,156.12,4,16.00698,12,1,rap,255360.0
0.774,0.838,5,-3.914,0,0.114,0.0249,0.025,0.242,0.924,143.04,4,98.85209,6,1,pop,198800.0
0.325,0.532,8,-7.208,1,0.0308,0.496,0.0,0.134,0.162,129.021,4,27.24069,10,1,rock,220840.0
0.624,0.915,5,-2.627,0,0.0364,0.141,0.0,0.386,0.815,108.046,3,18.77458,9,1,latin,184160.0
0.373,0.916,7,-6.456,1,0.0773,0.0266,0.0,0.951,0.476,172.036,4,15.67954,12,0,edm,237133.0
0.63,0.605,0,-8.951,1,0.0414,0.484,9.29e-05,0.298,0.266,115.277,4,42.73936,13,1,r&b,295293.0
0.359,0.889,2,-6.544,1,0.148,7.37e-06,0.00466,0.0695,0.318,157.915,4,60.56301,7,0,rock,289067.0
0.732,0.47,7,-13.196,1,0.389,0.839,0.662,0.123,0.522,125.98,4,27.51617,12,0,rap,275413.0
0.631,0.742,2,-6.824,1,0.0259,0.00189,1.48e-05,0.228,0.647,109.998,4,53.24177,11,0,pop,207613.0
0.475,0.605,2,-5.096,1,0.215,0.0833,0.0,0.267,0.291,137.074,4,39.5707,8,1,pop,230547.0
0.719,0.863,5,-4.148,0,0.435,0.414,5.19e-06,0.147,0.765,87.579,1,33.79421,14,1,rap,239933.0
0.805,0.371,7,-10.721,0,0.0352,0.8,0.0,0.12,0.808,119.974,4,49.52892,10,0,pop,215481.0
0.61,0.497,9,-9.88,1,0.0279,0.32,6.11e-05,0.0884,0.739,85.031,4,53.05338,9,1,r&b,250360.0
0.736,0.802,7,-8.527,1,0.0663,0.00149,0.0876,0.14,0.871,119.854,4,44.55842,9,1,pop,225973.0
0.144,0.21,7,-15.425,1,0.0344,0.914,0.883,0.0694,0.084,88.771,3,109.5555,13,0,rock,404253.0
0.692,0.535,5,-9.658,0,0.157,0.319,5.24e-05,0.0927,0.596,149.991,4,27.01275,14,0,pop,238867.0
0.521,0.818,9,-4.261,1,0.0355,0.0015,0.0,0.238,0.539,113.094,4,48.80971,7,0,pop,185117.0
0.433,0.74,5,-5.409,1,0.121,0.201,0.00397,0.256,0.843,163.794,4,22.71117,21,0,r&b,354920.0
0.883,0.702,11,-6.632,0,0.247,0.139,1.88e-06,0.051,0.949,97.027,4,23.36631,11,0,rap,215014.0
0.721,0.723,2,-7.08,0,0.0631,0.102,4.4e-06,0.0651,0.761,88.933,4,34.44883,12,1,r&b,263440.0
0.409,0.42,11,-7.764,1,0.041,0.00488,0.0,0.146,0.0412,118.711,3,29.91902,18,1,r&b,377400.0
0.714,0.6,6,-8.365,1,0.0876,0.0465,0.0,0.0646,0.504,82.017,4,55.82818,8,1,pop,205840.0
0.488,0.663,11,-11.831,1,0.0463,6.51e-06,0.814,0.106,0.679,111.431,4,22.96136,7,0,pop,107173.0
0.506,0.968,1,-5.509,1,0.0827,0.000496,0.611,0.326,0.0992,109.564,3,41.3711,8,0,r&b,344707.0
0.287,0.777,1,-5.959,0,0.04,0.00113,0.246,0.107,0.24,120.041,4,34.33167,20,0,rock,410187.0
0.238,0.894,6,-8.855,1,0.0555,0.404,0.503,0.897,0.342,153.742,4,20.17331,7,0,rock,218067.0
0.6,0.641,1,-4.237,0,0.0423,0.0498,1.49e-06,0.0982,0.642,163.153,4,35.41432,21,1,r&b,336507.0
0.36,0.0393,0,-30.668,0,0.0362,0.991,0.872,0.103,0.0783,115.649,4,47.98925,6,0,pop,118453.0
0.621,0.874,8,-2.823,1,0.0338,0.151,0.0,0.287,0.712,97.079,4,33.20239,10,1,latin,185493.0
0.68,0.717,0,-5.184,1,0.0286,0.27,0.0,0.075,0.664,129.035,4,22.81851,9,1,r&b,257733.0
0.637,0.759,3,-6.389,0,0.0305,0.0504,0.0,0.0642,0.741,93.898,4,78.35263,9,1,r&b,257067.0
0.413,0.873,8,-4.151,1,0.0535,0.000264,0.0025,0.204,0.481,116.681,3,37.12589,9,1,latin,218933.0
0.441,0.563,6,-7.274,1,0.0251,0.0141,3.69e-06,0.101,0.209,85.711,4,46.24269,10,1,r&b,270800.0
0.513,0.606,1,-5.866,1,0.0274,0.347,1.33e-06,0.0879,0.201,134.955,4,49.74686,9,1,r&b,252760.0
0.609,0.923,9,-3.908,1,0.0338,0.16,4.73e-06,0.295,0.961,115.996,4,44.2353,11,1,r&b,294987.0
0.473,0.871,9,-4.893,1,0.0456,0.0216,0.0,0.0525,0.47,146.975,4,15.45451,8,1,latin,198507.0
0.661,0.66,7,-9.061,1,0.0373,0.0257,0.00977,0.256,0.814,120.617,4,18.26074,11,0,pop,188840.0
0.735,0.824,10,-4.143,0,0.036,0.615,0.0,0.158,0.726,100.202,4,29.87126,12,1,pop,211666.0
0.532,0.467,6,-18.888,1,0.654,0.738,0.0546,0.102,0.536,112.781,5,26.47865,9,0,rap,159373.0
0.218,0.881,7,-5.049,1,0.0577,0.000101,0.423,0.375,0.382,105.116,3,28.99461,15,0,rock,263267.0
0.656,0.668,9,-5.251,1,0.0303,0.0626,2.78e-06,0.179,0.617,114.905,4,39.94924,10,1,pop,219813.0
0.544,0.407,2,-8.158,1,0.117,0.72,0.0,0.176,0.574,84.165,4,39.03814,14,0,r&b,295000.0
0.54,0.516,1,-5.221,1,0.0246,0.266,0.0,0.204,0.285,135.9,4,50.28883,9,1,pop,225653.0
0.738,0.983,5,-4.374,0,0.0855,0.038,5.93e-06,0.183,0.957,92.998,4,42.98635,7,1,latin,235760.0
0.502,0.719,2,-5.12,1,0.0346,0.0405,0.0,0.163,0.694,159.985,4,35.17681,9,1,pop,226053.0
0.653,0.964,9,-4.261,0,0.0582,0.00316,0.00512,0.144,0.87,126.928,4,31.01433,9,1,latin,209267.0
0.149,0.376,6,-16.713,1,0.0522,0.0995,0.704,0.155,0.304,93.234,5,34.16748,5,0,rock,104107.0
0.355,0.478,0,-8.323,1,0.0335,0.569,2.9e-06,0.194,0.269,102.971,4,47.60763,9,1,rock,266920.0
0.214,0.964,10,-5.248,0,0.0733,7.07e-06,0.114,0.453,0.328,106.536,4,39.39442,10,0,rock,226253.0
0.873,0.765,1,-4.088,1,0.321,0.0575,0.0,0.0498,0.638,106.024,4,27.77534,10,1,rap,256959.99999999997
0.558,0.894,1,-1.334,1,0.0934,0.0149,0.845,0.182,0.386,95.042,4,30.77643,10,0,r&b,251627.0
0.246,0.768,9,-7.48,1,0.0387,0.000631,0.301,0.102,0.35,169.873,4,35.41351,11,1,rock,212733.0
0.779,0.818,11,-7.7,1,0.143,0.0101,0.000381,0.0993,0.75,91.997,4,45.27831,12,1,pop,238773.0
0.358,0.959,2,-3.139,0,0.0874,0.00364,0.000237,0.356,0.171,91.938,4,42.90162,8,0,rock,242413.0
0.771,0.826,7,-7.458,1,0.261,0.166,0.0,0.358,0.338,98.368,4,24.17972,10,1,rap,278533.0
0.791,0.613,1,-11.628,0,0.0763,0.0986,0.0,0.0765,0.896,143.017,4,73.98449,7,1,pop,170640.0
0.681,0.62,3,-7.68,1,0.0268,0.601,0.000318,0.128,0.482,116.983,4,31.19332,11,1,r&b,246667.0
0.328,0.213,11,-10.698,1,0.0469,0.886,0.0,0.113,0.21,176.136,4,17.78937,12,0,rock,214227.0
0.472,0.987,9,-3.387,0,0.0695,0.0444,0.0116,0.411,0.707,136.898,4,28.5509,14,0,r&b,280680.0
0.847,0.576,0,-9.199,1,0.0359,0.0922,0.00331,0.0373,0.882,128.992,4,39.99768,15,1,r&b,269507.0
0.119,0.149,10,-18.057,0,0.038,0.989,0.0554,0.14,0.0371,71.794,3,36.81891,11,0,rock,180333.0
0.554,0.951,10,-3.853,1,0.0855,0.00307,0.0,0.124,0.646,125.975,4,46.13951,8,0,latin,195667.0
0.751,0.468,6,-14.386,1,0.0481,0.593,0.91,0.111,0.469,123.014,4,30.77718,17,0,r&b,441227.0
0.776,0.279,4,-10.45,0,0.0615,0.772,0.134,0.0567,0.509,135.866,4,24.98608,24,0,r&b,463267.0
0.662,0.741,0,-5.406,1,0.0334,0.00165,0.0303,0.114,0.404,131.0,4,20.80581,10,1,pop,188960.0
0.656,0.786,3,-4.451,1,0.034,0.163,5.99e-05,0.124,0.378,113.963,4,63.88936,9,1,r&b,256012.99999999997
0.387,0.64,11,-5.817,0,0.081,0.107,0.0,0.319,0.617,59.989,4,43.78738,6,1,r&b,245933.0
0.654,0.185,10,-11.301,1,0.0376,0.906,1.76e-05,0.302,0.693,121.534,3,29.74392,10,0,pop,160093.0
0.616,0.457,0,-6.761,1,0.034,0.148,0.0,0.125,0.208,119.646,4,25.54056,9,1,r&b,245947.0
0.437,0.586,4,-6.708,1,0.0274,0.151,3.13e-06,0.0996,0.252,150.14,4,21.55258,11,1,r&b,265733.0
0.0991,0.103,11,-22.338,1,0.04,0.987,0.908,0.25,0.037,78.055,1,36.26745,22,0,rock,371600.0
0.557,0.958,7,-3.006,1,0.081,0.23,0.915,0.215,0.608,139.955,4,56.28254,8,0,latin,190773.0
0.889,0.655,2,-6.659,1,0.126,0.0145,0.0,0.142,0.609,81.387,4,32.28138,12,1,r&b,258427.00000000003
0.449,0.955,7,-0.296,1,0.0465,0.00483,0.00459,0.136,0.308,89.979,4,27.37367,14,0,r&b,304000.0
0.698,0.826,10,-6.261,1,0.031,0.2,0.00013,0.114,0.502,92.409,4,22.50232,13,1,r&b,291107.0
0.079,0.981,7,-5.691,1,0.114,5.12e-06,0.825,0.186,0.0207,169.997,4,60.61115,12,0,rock,253493.0
0.735,0.223,4,-18.084,0,0.0549,0.648,0.616,0.0823,0.205,125.701,4,29.17391,9,0,pop,204813.0
0.518,0.954,11,-4.531,0,0.0389,0.101,0.471,0.0919,0.689,179.918,4,72.71176,15,0,edm,323413.0
0.423,0.993,11,-2.664,1,0.145,1.32e-05,0.0144,0.919,0.32,169.826,4,29.07091,11,0,latin,193693.0
0.805,0.671,4,-11.569,0,0.0572,0.0154,0.0115,0.0603,0.689,104.489,4,75.01543,12,0,r&b,352320.0
0.728,0.632,4,-7.152,0,0.0344,0.00777,7.54e-05,0.151,0.772,141.053,4,30.65418,10,0,r&b,241493.0
0.68,0.468,1,-10.87,0,0.14,0.852,0.0,0.151,0.702,129.103,4,22.7343,6,0,pop,165573.0
0.635,0.852,11,-4.243,1,0.0375,0.302,0.0,0.149,0.351,88.028,4,55.66777,9,1,r&b,272987.0
0.638,0.807,1,-6.489,1,0.032,0.0731,0.0,0.0594,0.778,118.997,4,29.43973,12,1,pop,207173.0
0.45,0.298,5,-16.894,1,0.0543,0.878,0.786,0.0829,0.44,182.631,3,30.79701,16,0,edm,328507.0
0.545,0.753,3,-4.618,0,0.036,0.0417,0.0,0.389,0.434,105.754,4,80.67491,7,1,r&b,282947.0
0.599,0.565,11,-4.663,0,0.0334,0.0663,0.0,0.207,0.576,82.251,4,26.28254,13,1,pop,237493.0
0.851,0.806,4,-4.618,1,0.0786,0.12,1.33e-06,0.121,0.776,119.001,4,25.37224,10,1,pop,237200.0
0.41,0.957,3,-1.004,0,0.276,0.0264,0.0,0.283,0.425,104.973,4,42.4142,10,1,rap,223120.0
0.789,0.496,4,-11.669,0,0.0387,0.132,0.0,0.12,0.96,120.035,4,58.44026,13,0,r&b,285093.0
0.675,0.394,8,-8.539,1,0.133,0.0611,0.0,0.214,0.405,104.987,4,18.39244,8,1,pop,238800.0
0.634,0.827,2,-3.687,1,0.0393,0.00104,0.0,0.326,0.739,83.994,4,32.98833,9,1,pop,184573.0
0.398,0.332,1,-9.106,1,0.0317,0.587,0.0,0.0846,0.191,121.531,3,41.58854,12,1,r&b,349333.0
0.564,0.773,6,-6.568,0,0.115,0.0526,0.0,0.328,0.588,151.975,4,42.96715,14,1,r&b,329813.0
0.142,0.86,4,-5.801,1,0.0931,2.21e-06,0.761,0.332,0.288,154.983,4,69.06974,9,0,rock,255067.0
0.382,0.725,6,-5.297,1,0.293,0.172,0.0,0.167,0.411,90.824,3,21.50142,5,0,rap,82147.0
0.508,0.318,8,-9.911,1,0.0365,0.759,0.0,0.184,0.141,122.04,4,61.52741,10,1,r&b,288640.0
0.589,0.655,8,-8.138,1,0.0488,0.057,0.000353,0.372,0.675,105.272,4,33.16312,12,1,pop,220640.0
0.671,0.921,1,-5.003,0,0.0548,0.00675,0.000341,0.109,0.755,140.0,4,49.34968,13,1,r&b,278067.0
0.637,0.682,2,-4.632,1,0.0291,0.376,0.0,0.17,0.541,81.016,4,67.70781,6,1,pop,158707.0
0.736,0.74,0,-2.18,1,0.0786,0.515,0.0,0.0468,0.803,140.141,4,44.60824,9,1,pop,221933.0
0.825,0.586,4,-6.044,0,0.336,0.0901,0.0,0.0635,0.611,78.03,4,52.22035,12,1,rap,202760.0
0.625,0.471,0,-8.566,0,0.0298,0.324,0.00253,0.0718,0.199,119.981,4,34.09023,11,0,r&b,269227.0
0.627,0.451,11,-9.462,1,0.0275,0.174,0.0,0.0634,0.291,129.872,4,66.04807,12,1,r&b,246493.0
0.59,0.557,7,-5.542,1,0.356,0.221,0.188,0.0234,0.909,131.969,4,65.77091,10,0,rap,259786.99999999997
0.776,0.556,6,-5.648,0,0.0346,0.179,1.48e-06,0.12,0.964,103.055,4,27.7317,12,0,pop,236107.0
0.612,0.297,10,-7.571,1,0.0308,0.941,1.45e-06,0.109,0.46,99.937,4,27.74998,11,0,r&b,251267.0
0.527,0.976,2,-3.985,1,0.0645,0.000785,4.59e-06,0.141,0.269,131.792,4,19.26826,10,1,r&b,260867.00000000003
0.72,0.734,6,-4.515,1,0.0316,0.0856,0.0,0.303,0.37,115.999,4,79.26504,12,1,r&b,298053.0
0.731,0.927,11,-5.663,0,0.0408,0.015,0.0,0.103,0.669,143.987,4,34.25627,11,1,r&b,249920.0
0.373,0.877,9,-5.064,0,0.067,0.00226,0.0336,0.0918,0.232,161.95,4,25.99869,15,0,r&b,371187.0
0.537,0.913,0,-4.646,1,0.117,0.00532,0.123,0.095,0.154,169.984,4,46.90861,14,0,r&b,390000.0
0.602,0.609,7,-5.506,1,0.255,0.00299,0.0,0.12,0.528,79.77,4,24.29723,11,0,rap,242573.0
0.469,0.723,1,-5.344,1,0.0782,0.188,0.0,0.367,0.449,178.858,4,23.88689,10,1,edm,181027.0
0.578,0.752,9,-5.264,1,0.033,0.0275,0.0,0.125,0.405,149.689,4,36.86239,9,1,pop,183307.0
0.647,0.818,9,-3.47,0,0.0647,0.234,1.89e-05,0.216,0.816,180.019,4,21.86204,12,1,edm,183560.0
0.402,0.942,2,-4.948,1,0.0555,0.000593,8.12e-06,0.118,0.547,131.07,4,61.20945,8,0,latin,229427.0
0.661,0.978,1,-3.064,0,0.107,0.0247,0.0,0.0856,0.592,98.019,4,57.38064,6,1,latin,204960.0
0.828,0.6,10,-5.429,1,0.162,0.0942,0.0,0.126,0.655,119.969,4,22.9246,11,1,r&b,240320.0
0.712,0.911,5,-3.866,0,0.0445,0.689,8.02e-06,0.107,0.85,117.533,4,32.13715,10,1,latin,196053.0
0.728,0.974,4,-2.261,0,0.0665,0.103,0.000532,0.175,0.965,79.526,4,102.0471,9,1,latin,235213.0
0.839,0.612,8,-8.777,1,0.179,0.484,0.0,0.0839,0.891,152.0,4,32.07449,14,1,r&b,258947.0
0.539,0.417,0,-15.529,1,0.117,0.916,0.0492,0.107,0.772,147.628,4,101.4846,41,0,r&b,1109360.0
0.493,0.0346,9,-23.567,1,0.0452,0.992,0.458,0.257,0.363,125.864,4,61.68992,9,0,pop,203800.0
0.753,0.728,0,-5.439,1,0.228,0.00773,0.0,0.0653,0.751,170.021,4,49.66967,12,1,rap,245480.0
0.661,0.825,11,-3.343,1,0.0741,0.00275,6.4e-05,0.084,0.117,174.108,4,22.96982,18,0,edm,352759.0
0.699,0.837,2,-5.173,1,0.0428,0.103,0.0,0.231,0.348,95.493,4,32.46022,12,1,pop,228653.0
0.678,0.94,4,-3.144,0,0.328,0.171,0.0,0.338,0.643,180.92,4,49.36061,10,1,rap,205027.0
0.362,0.562,2,-8.034,1,0.0632,0.284,5.57e-06,0.178,0.281,157.556,4,53.18658,20,0,r&b,597933.0
0.598,0.195,2,-16.053,1,0.0925,0.951,0.0,0.101,0.745,145.178,4,41.45798,11,0,pop,181893.0
0.489,0.692,1,-6.672,1,0.41,0.0322,0.00608,0.315,0.527,96.946,4,24.29007,13,1,rap,237707.0
0.178,0.884,8,-5.803,1,0.07,0.0886,0.00632,0.347,0.421,101.821,4,187.569,5,0,rock,264960.0
0.767,0.872,10,-4.25,0,0.0761,0.153,0.0,0.518,0.565,112.6,4,18.73095,13,1,r&b,263280.0
0.688,0.815,0,-4.761,1,0.321,0.263,0.0,0.151,0.587,176.086,4,42.5635,13,1,rap,260307.00000000003
0.446,0.701,9,-4.179,0,0.0295,0.0298,8.89e-06,0.0931,0.394,159.958,3,79.51238,8,1,pop,237000.0
0.674,0.862,11,-4.614,1,0.0253,0.0157,0.000427,0.169,0.5,129.965,4,22.89914,8,0,latin,191000.0
0.676,0.879,7,-8.821,1,0.107,0.00192,0.0029,0.317,0.392,94.836,4,35.57399,12,1,r&b,297467.0
0.649,0.862,9,-5.12,1,0.0568,0.0235,0.0,0.0737,0.538,127.939,4,30.50621,10,1,latin,226800.0
0.605,0.493,2,-9.479,1,0.0491,0.753,0.0,0.111,0.478,154.038,4,75.60418,14,0,r&b,332387.0
0.429,0.712,8,-4.683,1,0.0368,0.000588,0.00952,0.0648,0.331,105.05,4,31.23687,9,0,pop,205080.0
0.457,0.909,8,-6.67,0,0.0783,0.00107,0.607,0.607,0.396,107.044,4,26.05594,12,0,r&b,271187.0
0.175,0.972,0,-5.328,1,0.0786,5.02e-06,0.529,0.394,0.217,102.43,3,32.50226,4,0,rock,97840.0
0.558,0.47,7,-5.5,1,0.0316,0.68,0.914,0.532,0.427,118.06,4,47.39928,7,0,pop,238640.0
0.577,0.668,6,-4.884,1,0.514,0.105,0.0,0.0924,0.702,60.709,3,42.17307,11,1,rap,257120.0
0.442,0.855,6,-2.985,0,0.0288,0.00049,0.0137,0.273,0.363,175.543,4,33.37449,10,1,edm,243640.0
0.693,0.594,1,-6.408,1,0.0325,0.13,0.0,0.115,0.192,123.932,4,31.84585,10,1,r&b,244107.0
0.653,0.555,0,-5.269,0,0.0381,0.0209,0.0,0.102,0.556,109.732,4,29.82902,9,1,r&b,241680.0
0.541,0.239,5,-18.584,0,0.0358,0.547,0.785,0.0935,0.32,139.541,4,44.8967,9,0,r&b,328480.0
0.617,0.8,2,-3.831,1,0.0388,0.000707,0.275,0.317,0.883,134.998,4,28.70435,11,0,pop,205467.0
0.309,0.966,2,-6.384,1,0.0674,0.00015,0.05,0.0997,0.333,141.982,4,40.15694,11,0,rock,370468.0
0.289,0.716,5,-6.53,0,0.106,0.0407,0.00123,0.135,0.344,168.049,4,34.62472,11,1,rock,217000.0
