danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,chorus_hit,sections,popularity,genre,duration_ms
0.495,0.844,6,-5.247,1,0.0275,0.00703,9.75e-05,0.244,0.429,94.733,4,28.11568,11,1,r&b,336387.0
0.243,0.838,9,-12.951,1,0.17,0.00573,0.828,0.2,0.257,186.517,4,30.52163,12,0,rock,255333.0
0.45,0.205,0,-20.158,1,0.0396,0.925,0.924,0.155,0.188,114.601,3,26.06627,13,0,r&b,273707.0
0.71,0.807,11,-7.819,0,0.0368,0.0636,0.00334,0.0718,0.972,122.428,4,39.03575,12,1,pop,223467.0
0.672,0.485,5,-6.148,1,0.0333,0.316,0.0,0.107,0.739,102.76,4,23.14069,15,0,pop,200213.0
0.744,0.945,7,-3.266,1,0.0286,0.0512,1.32e-06,0.0435,0.961,113.882,4,18.68761,13,1,r&b,287107.0
0.673,0.561,10,-14.281,1,0.0345,0.052,0.000396,0.0824,0.579,124.29,4,24.56812,11,1,pop,205600.0
0.469,0.957,9,-5.684,0,0.0525,0.0209,0.000106,0.151,0.524,109.212,4,52.05489,10,0,latin,209760.0
0.557,0.823,0,-11.143,1,0.0581,0.0162,0.134,0.102,0.309,108.688,4,21.46845,12,1,r&b,344853.0
0.454,0.939,11,-4.158,1,0.0604,0.0088,0.0,0.132,0.632,152.162,4,49.63157,12,1,latin,214627.0
0.566,0.508,1,-8.389,1,0.0626,0.925,0.031,0.331,0.965,101.78,4,26.9057,7,0,pop,168300.0
0.334,0.854,4,-7.531,0,0.0494,0.00235,0.00114,0.158,0.284,100.175,4,20.89293,14,1,rock,397768.0
0.793,0.643,11,-7.345,0,0.106,0.134,0.00246,0.0361,0.963,114.894,4,47.13539,20,1,r&b,454253.0
0.497,0.692,5,-7.071,1,0.032,0.578,1.94e-05,0.0828,0.48,92.94,4,73.41976,8,1,r&b,240267.0
0.616,0.243,1,-18.07,1,0.416,0.816,0.0,0.698,0.734,126.86,4,50.35922,17,0,rap,421867.0
0.662,0.624,10,-13.606,0,0.0417,0.165,0.0,0.0674,0.961,174.513,4,44.74667,12,1,edm,252560.0
0.595,0.818,4,-3.115,0,0.0555,0.153,0.0,0.0878,0.411,112.686,4,28.3459,10,0,r&b,306120.0
0.644,0.792,10,-10.694,0,0.0445,0.0062,0.000619,0.316,0.603,99.296,4,26.00872,8,0,pop,204600.0
0.54,0.0671,1,-18.633,1,0.0397,0.966,0.779,0.101,0.316,84.192,4,29.33359,16,0,r&b,286133.0
0.522,0.812,2,-9.651,1,0.0383,0.185,0.182,0.0878,0.864,157.911,4,25.4374,12,1,pop,222320.0
0.499,0.258,5,-18.586,0,0.0352,0.874,0.0178,0.168,0.348,147.217,4,40.81841,6,0,pop,97713.0
0.604,0.637,7,-12.944,1,0.199,0.173,0.00037,0.115,0.384,165.033,4,56.82316,19,0,r&b,339305.0
0.474,0.886,4,-8.947,0,0.0882,0.0421,0.000151,0.203,0.635,130.434,4,48.82152,9,1,latin,239400.0
0.653,0.657,4,-11.966,1,0.0316,0.0582,0.00139,0.349,0.96,117.972,4,33.98562,11,0,pop,188893.0
0.512,0.262,0,-16.875,1,0.0276,0.313,5.51e-06,0.456,0.357,108.381,4,52.31242,10,1,r&b,243000.0
0.728,0.879,11,-5.861,0,0.0933,0.217,0.013,0.0984,0.764,125.853,4,33.23977,12,1,latin,204267.0
0.543,0.227,8,-11.247,1,0.0298,0.767,4.29e-05,0.103,0.292,123.548,4,23.16091,10,1,pop,234560.0
0.694,0.467,9,-14.437,1,0.0329,0.639,1.61e-05,0.0869,0.63,142.132,4,32.93968,14,1,r&b,289707.0
0.771,0.345,4,-16.435,1,0.199,0.125,1.1e-05,0.164,0.203,79.259,4,25.67875,10,0,r&b,244200.0
0.418,0.808,1,-6.925,1,0.0382,0.00284,0.0992,0.45,0.747,101.842,4,19.12037,9,0,pop,198907.0
0.466,0.982,4,-3.364,1,0.0596,0.306,0.479,0.437,0.659,170.87,4,23.49658,9,1,edm,224707.0
0.378,0.843,2,-5.173,1,0.0715,0.231,1.1e-05,0.106,0.633,145.631,4,69.90853,9,0,pop,203200.0
0.706,0.785,11,-7.666,0,0.041,0.00802,0.0319,0.195,0.636,105.893,4,39.36928,10,1,r&b,247829.0
0.306,0.554,6,-9.917,1,0.0373,0.631,0.0,0.23,0.35,82.945,4,42.679,14,0,rock,271333.0
0.294,0.761,5,-6.334,0,0.0382,0.33,0.747,0.141,0.361,78.836,4,28.29354,13,0,rock,307933.0
0.742,0.632,11,-12.054,0,0.0317,0.0204,0.00165,0.0853,0.965,117.137,4,20.44368,10,1,pop,204733.0
0.577,0.808,1,-7.04,0,0.039,0.0338,1.33e-05,0.221,0.869,151.008,4,32.27472,12,1,r&b,290280.0
0.57,0.404,8,-13.761,1,0.0361,0.501,0.668,0.104,0.312,125.201,4,30.72957,12,1,pop,209400.0
0.607,0.317,2,-13.605,1,0.0318,0.53,6.86e-06,0.185,0.429,82.005,4,53.8002,7,1,pop,190907.0
0.487,0.648,2,-5.332,1,0.0279,0.0397,0.00072,0.321,0.442,134.95,4,18.69072,14,1,r&b,282665.0
0.562,0.767,5,-8.025,1,0.0474,0.234,0.00817,0.0828,0.526,184.363,4,20.45916,12,1,edm,232387.0
0.341,0.859,10,-6.379,0,0.195,0.000958,0.297,0.935,0.42,150.126,4,27.9157,7,0,rock,265427.0
0.876,0.535,5,-11.31,0,0.0368,0.0861,0.00738,0.265,0.905,123.104,4,27.62179,11,1,pop,222440.0
0.665,0.774,11,-8.578,1,0.0586,0.0284,4.43e-06,0.054,0.531,116.992,4,19.44796,11,0,pop,226147.0
0.365,0.442,7,-11.745,0,0.0268,0.426,0.000207,0.0728,0.852,81.399,4,29.4615,8,0,pop,170410.0
0.357,0.946,11,-11.093,0,0.106,0.00937,0.715,0.363,0.181,127.265,4,16.1783,8,0,rock,108733.0
0.506,0.907,9,-3.746,1,0.0383,0.0281,0.0,0.235,0.786,88.962,4,53.24516,12,0,latin,193373.0
0.415,0.175,9,-15.999,1,0.0275,0.59,0.0,0.198,0.266,130.616,4,33.12273,13,1,r&b,274000.0
0.62,0.714,6,-9.634,0,0.0588,0.0118,0.274,0.133,0.939,72.87,4,94.81227,10,1,r&b,287853.0
0.635,0.795,7,-5.313,1,0.0269,0.0514,3.08e-06,0.0751,0.628,115.23,4,45.23388,12,1,r&b,283667.0
0.255,0.256,5,-15.124,1,0.0442,0.983,0.92,0.0743,0.0378,82.436,4,56.45836,22,0,rock,777400.0
0.656,0.899,5,-5.039,1,0.0565,0.0261,0.0,0.0936,0.865,113.239,4,42.83986,11,1,latin,229280.0
0.449,0.534,9,-15.114,0,0.0327,0.12,0.212,0.11,0.434,97.767,3,30.32115,13,0,r&b,311467.0
0.236,0.454,1,-19.168,1,0.0407,0.936,0.929,0.111,0.188,91.925,4,92.38081,7,0,rock,258438.0
0.799,0.404,11,-13.597,0,0.0461,0.11,0.0,0.387,0.893,131.012,4,36.4286,8,1,r&b,271267.0
0.703,0.706,8,-10.637,1,0.0302,0.233,0.00109,0.585,0.766,131.067,4,37.87437,12,1,r&b,251507.0
0.548,0.488,0,-14.834,1,0.0318,0.00974,0.000205,0.187,0.269,126.446,4,15.62215,10,1,r&b,257600.00000000003
0.891,0.425,7,-12.182,1,0.065,0.0467,0.0844,0.117,0.691,128.113,4,20.45994,15,1,r&b,409093.0
0.855,0.723,0,-9.508,1,0.0378,0.549,0.144,0.083,0.962,109.235,4,32.21126,13,1,r&b,290480.0
0.481,0.366,2,-11.335,1,0.0257,0.261,0.0,0.107,0.151,146.763,4,34.05296,8,1,pop,190200.0
0.432,0.446,1,-8.493,1,0.0266,0.262,2.93e-06,0.134,0.0876,133.842,4,27.04063,9,1,pop,238067.0
0.723,0.859,5,-8.963,0,0.137,0.0608,1.26e-05,0.165,0.467,100.2,4,44.46802,15,1,r&b,393990.0
0.365,0.953,11,-5.159,0,0.124,1.58e-05,0.00656,0.277,0.456,151.416,4,25.48731,6,0,latin,100040.0
0.482,0.211,3,-14.518,1,0.0318,0.803,1.36e-05,0.154,0.158,116.902,4,29.13964,10,1,pop,211000.0
0.621,0.749,2,-10.288,1,0.0439,0.208,4.88e-05,0.614,0.955,168.637,4,21.26284,12,1,r&b,243453.0
0.615,0.917,4,-7.318,1,0.0348,0.17,0.00669,0.287,0.766,104.879,4,57.14539,10,1,r&b,257640.0
0.697,0.571,6,-16.086,1,0.0339,0.0446,0.00395,0.0249,0.852,119.698,4,34.00348,13,0,r&b,275173.0
0.547,0.576,0,-11.511,1,0.0408,0.522,0.00647,0.119,0.846,145.207,4,47.39777,8,1,pop,188800.0
0.692,0.711,0,-7.498,0,0.0317,0.227,0.0,0.12,0.875,125.135,4,38.9539,12,1,pop,216933.0
0.682,0.785,7,-10.626,1,0.0631,9.1e-05,0.0408,0.0732,0.785,121.812,4,24.54626,10,1,r&b,312176.0
0.502,0.803,11,-6.962,0,0.141,0.309,0.0,0.246,0.869,96.719,4,61.41802,10,0,r&b,250960.0
0.809,0.811,2,-12.449,1,0.0456,0.124,0.00679,0.149,0.889,115.353,4,41.299,8,1,r&b,261892.99999999997
0.747,0.809,2,-6.644,1,0.0362,0.0242,0.0222,0.146,0.809,124.117,4,22.98409,13,1,r&b,275600.0
0.762,0.568,2,-17.291,1,0.0374,0.0523,0.000743,0.0346,0.964,126.094,4,18.66347,11,0,r&b,242600.0
0.584,0.867,2,-5.468,1,0.0715,0.294,0.407,0.545,0.804,130.167,4,30.39134,12,1,latin,224467.0
0.623,0.953,7,-4.674,1,0.0486,0.335,6.65e-06,0.334,0.796,142.429,4,45.04416,10,0,r&b,248907.0
0.558,0.958,11,-3.218,0,0.0652,0.12,6.37e-05,0.284,0.595,157.968,4,48.50002,14,1,r&b,360501.0
0.648,0.506,11,-11.178,1,0.0384,0.402,0.0,0.103,0.772,58.88,4,53.12997,8,1,pop,191427.0
0.452,0.475,0,-13.588,0,0.0677,0.899,0.879,0.0988,0.364,79.438,3,73.0501,4,0,pop,104160.0
0.142,0.0784,0,-18.375,1,0.0365,0.911,0.906,0.0933,0.0654,85.202,4,51.16759,9,0,rock,181293.0
0.795,0.732,1,-10.487,1,0.0562,0.0176,0.000784,0.499,0.874,119.315,4,75.54661,8,1,r&b,249653.0
0.623,0.923,9,-6.823,1,0.066,0.0994,0.00176,0.605,0.7,129.884,4,35.64174,13,1,r&b,303800.0
0.483,0.757,0,-5.249,1,0.0296,0.164,0.00328,0.184,0.386,134.04,4,23.21548,9,0,pop,225880.0
0.338,0.421,4,-11.879,0,0.0309,0.635,7.83e-06,0.0655,0.356,97.064,3,66.34899,11,0,rock,247000.0
0.599,0.658,2,-12.777,1,0.0692,0.758,0.00124,0.195,0.401,104.494,4,34.71985,9,0,pop,198200.0
0.575,0.822,11,-8.906,0,0.0376,0.0867,0.0,0.0825,0.858,97.87,4,65.70298,6,0,pop,142733.0
0.623,0.633,0,-6.768,1,0.0563,0.277,0.0,0.0384,0.575,93.116,4,45.70345,13,1,r&b,314104.0
0.681,0.1,5,-21.761,1,0.77,0.995,0.0498,0.132,0.464,102.633,3,79.88198,5,0,rap,123040.0
0.519,0.936,4,-6.167,0,0.0488,0.000922,0.0142,0.115,0.565,133.126,4,31.24843,14,0,r&b,283042.0
0.644,0.961,9,-6.243,0,0.0935,0.111,0.147,0.122,0.335,130.737,4,26.56175,9,0,r&b,288200.0
0.459,0.733,10,-10.773,1,0.0348,0.00813,1.64e-06,0.279,0.538,118.243,4,34.77944,17,1,r&b,322240.0
0.748,0.907,6,-7.844,1,0.0611,0.0038,0.812,0.041,0.769,132.61,4,37.31216,11,1,latin,185043.0
0.819,0.624,6,-11.727,1,0.0599,0.00816,0.21,0.0523,0.706,127.179,4,66.93789,10,1,r&b,286040.0
0.458,0.955,4,-5.7,1,0.164,0.000597,0.829,0.101,0.423,110.0,4,89.52986,4,0,latin,128919.99999999999
0.458,0.559,2,-10.325,1,0.037,0.43,0.0,0.133,0.604,159.939,4,30.1605,11,1,r&b,293080.0
0.398,0.57,4,-7.068,1,0.034,0.056,0.00125,0.0606,0.234,140.974,4,40.18855,8,1,r&b,304213.0
0.57,0.294,4,-14.216,1,0.04,0.804,0.0282,0.27,0.0993,109.925,4,40.46272,15,0,r&b,306893.0
0.655,0.63,2,-16.641,1,0.164,0.0692,3.85e-06,0.156,0.294,110.912,4,93.67,8,0,r&b,315427.0
0.606,0.986,11,-12.99,1,0.0412,0.00217,0.13,0.173,0.612,120.054,4,21.06102,15,0,r&b,313560.0
0.913,0.596,11,-12.477,0,0.0707,0.00658,0.00349,0.078,0.973,127.215,4,31.73067,14,1,r&b,272133.0
0.663,0.588,0,-14.416,1,0.0405,0.259,0.00626,0.221,0.537,102.738,4,39.61233,14,1,r&b,240800.0
0.519,0.531,3,-6.923,0,0.0339,0.105,0.000288,0.312,0.489,173.576,4,27.05018,14,1,edm,309533.0
0.594,0.883,6,-4.013,1,0.0375,0.0186,6.14e-05,0.331,0.706,120.465,4,35.76236,14,1,r&b,305560.0
0.363,0.0794,4,-25.597,0,0.0458,0.973,0.917,0.579,0.153,113.387,1,37.40563,8,0,pop,145040.0
0.688,0.715,0,-9.485,0,0.03,0.336,0.000149,0.154,0.555,123.377,4,30.53237,12,0,r&b,260107.00000000003
0.54,0.506,4,-15.64,0,0.0586,0.263,0.0,0.381,0.638,95.919,4,24.56524,10,0,pop,186520.0
0.65,0.665,9,-11.259,1,0.0372,0.0526,4.62e-06,0.13,0.593,115.51,4,75.86679,11,1,r&b,254267.0
0.64,0.855,0,-9.97,1,0.0613,0.0888,0.000131,0.0824,0.863,117.72,4,43.08824,11,1,latin,198373.0
0.49,0.484,7,-18.35,1,0.0359,0.0017,8.93e-05,0.0398,0.65,168.975,4,75.48474,10,1,r&b,251200.0
0.581,0.886,0,-6.505,1,0.0324,0.279,0.0281,0.691,0.586,106.067,4,26.48214,12,1,r&b,290493.0
0.485,0.35,5,-11.478,0,0.0371,0.885,0.405,0.12,0.763,163.518,4,26.53518,12,0,pop,217173.0
0.536,0.571,0,-6.879,1,0.0278,0.355,0.0,0.0595,0.397,126.909,4,34.20599,14,1,r&b,280933.0
0.89,0.604,1,-11.438,1,0.0731,0.151,1.5e-05,0.222,0.924,107.181,4,36.82981,15,0,r&b,323400.0
0.686,0.661,0,-11.067,1,0.11,0.303,9.56e-06,0.197,0.878,107.311,4,37.1513,7,0,pop,190333.0
0.298,0.612,3,-9.002,0,0.0379,0.0194,9.67e-05,0.0906,0.343,156.727,4,55.52403,11,1,rock,262200.0
0.706,0.827,3,-8.338,0,0.0526,0.22,3.49e-06,0.193,0.786,118.021,4,26.94296,17,0,r&b,317493.0
0.818,0.64,8,-8.726,1,0.0414,0.334,0.00575,0.0403,0.756,134.056,4,48.02049,7,0,pop,213797.0
0.362,0.808,11,-7.472,0,0.218,0.0805,0.58,0.0962,0.612,144.115,4,87.17514,5,0,pop,172027.0
0.623,0.633,0,-6.768,1,0.0563,0.277,0.0,0.0384,0.575,93.116,4,45.70345,13,1,r&b,314104.0
0.662,0.662,8,-10.83,1,0.0447,0.000877,0.0022,0.0811,0.277,126.739,4,38.33372,12,1,r&b,269587.0
0.752,0.472,7,-7.757,1,0.0945,0.623,1.27e-05,0.349,0.557,130.987,4,24.91222,15,0,r&b,335959.0
0.658,0.461,0,-8.193,1,0.184,0.713,0.0,0.0872,0.791,114.955,4,34.60598,11,0,pop,182440.0
0.502,0.129,5,-19.055,0,0.0284,0.637,0.082,0.107,0.398,77.033,4,32.73687,7,0,pop,174133.0
0.232,0.135,0,-17.749,1,0.031,0.782,0.0,0.0898,0.161,176.928,4,28.15469,17,0,rock,279093.0
0.752,0.779,10,-13.644,0,0.0895,0.115,5.96e-05,0.0672,0.823,110.549,4,73.47658,11,0,r&b,337427.0
0.804,0.782,6,-6.224,0,0.0606,0.00302,0.0872,0.662,0.346,116.806,4,50.52838,17,1,r&b,383600.0
0.708,0.355,4,-9.412,0,0.0717,0.109,0.0,0.366,0.791,114.052,4,42.82634,8,0,pop,155147.0
0.295,0.974,2,-4.098,0,0.0844,1.84e-05,0.728,0.175,0.201,150.259,4,23.79692,12,0,rock,387733.0
0.448,0.827,9,-3.968,1,0.0396,0.0156,0.0,0.147,0.345,115.845,4,31.20523,14,1,r&b,292133.0
0.384,0.873,2,-15.064,0,0.0624,0.00128,9.47e-06,0.0734,0.125,155.46,4,27.17259,17,0,r&b,297000.0
0.219,0.965,1,-9.542,1,0.0649,0.000111,0.103,0.164,0.286,163.392,4,27.59883,13,0,rock,274360.0
0.556,0.426,2,-12.543,1,0.0278,0.542,0.0,0.312,0.469,106.029,4,30.38259,11,1,pop,238748.0
0.387,0.196,7,-22.884,1,0.0414,0.931,0.874,0.11,0.372,95.946,4,28.19928,6,0,pop,116933.0
0.606,0.492,7,-13.203,1,0.041,0.515,0.000325,0.443,0.55,119.905,4,23.95994,17,1,r&b,331160.0
0.502,0.0877,3,-21.341,1,0.0418,0.897,0.826,0.222,0.0873,98.319,4,47.44025,25,0,r&b,548933.0
0.814,0.814,0,-8.219,1,0.156,0.0246,0.0,0.189,0.837,123.274,4,33.32393,13,0,r&b,297168.0
0.343,0.541,4,-6.454,1,0.0323,0.757,0.0,0.283,0.344,93.824,1,40.69582,11,0,rock,215907.0
0.503,0.697,8,-5.2,1,0.0659,0.172,0.0,0.291,0.427,208.755,4,44.56369,6,1,edm,192827.0
0.887,0.498,9,-8.276,0,0.0999,0.0205,0.0444,0.0253,0.854,111.997,4,30.39099,16,1,r&b,474040.0
0.46,0.562,9,-7.672,1,0.0282,0.563,0.00106,0.24,0.776,118.952,3,50.32041,13,1,r&b,315907.0
0.535,0.619,3,-13.602,1,0.0472,0.0651,5.99e-05,0.0475,0.735,192.881,4,51.21224,10,1,edm,242173.0
0.741,0.742,2,-7.822,1,0.0269,0.146,1.64e-05,0.106,0.889,116.951,4,18.54831,13,1,r&b,262733.0
0.494,0.939,2,-6.889,1,0.296,0.0385,0.000546,0.708,0.552,171.237,4,24.07621,18,1,rap,289307.0
0.597,0.725,7,-12.347,1,0.0417,0.106,0.000766,0.13,0.963,160.326,4,50.36331,8,1,r&b,256800.0
0.738,0.601,11,-15.91,0,0.204,0.0058,0.0111,0.137,0.117,89.959,4,18.02308,11,1,pop,212160.0
0.536,0.675,6,-13.87,1,0.0357,0.206,0.00146,0.831,0.575,133.183,4,102.5341,6,1,r&b,283640.0
0.73,0.883,2,-2.736,1,0.0535,0.209,0.00243,0.319,0.943,126.0,4,48.49912,7,1,latin,209373.0
0.407,0.206,11,-21.354,0,0.0337,0.925,0.954,0.0683,0.565,78.398,3,23.02456,7,0,pop,189000.0
0.372,0.63,4,-7.941,1,0.0685,0.00966,0.843,0.127,0.699,116.96,4,19.82828,4,0,pop,112573.0
0.545,0.717,3,-6.869,1,0.036,0.00417,0.406,0.136,0.589,118.515,4,36.07121,11,0,pop,239621.0
0.471,0.602,0,-9.515,1,0.194,0.981,0.568,0.224,0.561,122.669,4,55.03331,18,0,r&b,355293.0
0.255,0.163,8,-22.537,1,0.0447,0.712,0.687,0.134,0.14,84.976,4,58.89542,5,0,rock,105560.0
0.785,0.762,7,-8.105,1,0.125,0.00747,0.0892,0.0714,0.548,97.366,4,26.0964,13,1,r&b,308560.0
0.703,0.705,4,-4.377,0,0.0584,0.102,0.0,0.326,0.881,122.136,4,44.93739,7,1,pop,127867.0
0.54,0.523,8,-9.358,0,0.0563,0.585,0.0,0.0594,0.556,147.322,4,52.89741,9,1,r&b,268173.0
0.122,0.996,0,-3.929,1,0.156,0.00136,0.363,0.204,0.181,177.868,4,46.63058,11,0,rock,231307.0
0.493,0.722,9,-9.132,0,0.0312,0.00457,0.967,0.447,0.346,103.354,3,35.02018,12,0,pop,212067.0
0.344,0.497,4,-14.547,1,0.0395,0.615,0.000246,0.151,0.375,134.169,4,15.62561,15,1,rock,237667.0
0.572,0.846,11,-10.081,0,0.0617,0.306,1.31e-05,0.169,0.596,122.384,4,48.81699,11,1,r&b,264133.0
0.535,0.415,3,-11.541,1,0.0252,0.194,1.4e-05,0.242,0.224,80.75,4,59.19734,11,1,r&b,264600.0
0.371,0.847,9,-4.564,0,0.0803,0.0032,6.28e-06,0.107,0.62,137.97,4,29.53215,11,0,r&b,266667.0
0.526,0.653,2,-4.897,1,0.139,0.0207,6.47e-06,0.571,0.848,151.777,5,26.35535,15,1,r&b,302158.0
0.811,0.629,7,-12.571,0,0.0363,0.206,0.161,0.0564,0.867,110.42,4,44.82217,12,1,r&b,258867.00000000003
0.718,0.348,1,-16.159,1,0.0318,0.0445,0.00755,0.132,0.964,113.53,4,61.66175,19,0,r&b,375840.0
0.635,0.795,5,-7.338,0,0.189,0.393,0.0,0.0822,0.964,104.614,4,20.83618,9,0,pop,171293.0
0.458,0.883,9,-12.999,1,0.0923,0.00919,0.000307,0.188,0.319,104.767,4,50.18869,8,0,latin,177787.0
0.68,0.485,5,-15.589,0,0.053,0.0937,0.696,0.255,0.967,120.657,4,24.77825,7,1,pop,224800.0
0.486,0.129,2,-19.898,0,0.0415,0.989,0.868,0.0718,0.38,99.741,4,23.07896,9,0,pop,179867.0
0.805,0.745,9,-7.357,1,0.0337,0.12,2.57e-05,0.352,0.891,126.132,4,34.13433,11,0,pop,188080.0
0.369,0.345,8,-12.344,1,0.0308,0.594,2.24e-05,0.101,0.823,181.346,4,36.30166,10,0,edm,177627.0
0.511,0.464,6,-10.669,1,0.0387,0.912,0.0431,0.412,0.631,110.317,4,39.6489,9,0,pop,200213.0
0.649,0.224,3,-15.455,1,0.0537,0.352,0.000157,0.112,0.405,88.042,4,58.03141,11,0,r&b,270067.0
0.686,0.918,11,-7.626,0,0.0494,0.0146,0.225,0.301,0.961,128.774,4,57.11451,6,0,latin,170933.0
0.573,0.88,2,-8.004,1,0.0378,0.0255,0.0946,0.135,0.963,158.347,4,51.56888,18,0,r&b,350960.0
0.154,1.0,7,-10.996,1,0.0827,0.16,0.988,0.891,1e-05,134.026,4,26.65989,10,0,rock,190334.0
0.648,0.755,0,-7.901,1,0.03,0.0141,0.000249,0.225,0.607,126.341,4,35.80426,10,1,r&b,294587.0
0.616,0.738,5,-7.972,1,0.0338,0.16,1.48e-05,0.0757,0.835,86.872,4,23.57932,10,0,r&b,244267.0
0.587,0.672,7,-11.092,1,0.19,0.352,3.14e-06,0.548,0.803,147.593,4,41.20444,11,0,r&b,265880.0
0.602,0.429,0,-15.915,1,0.0325,0.00309,0.0158,0.134,0.203,114.902,4,37.87912,10,1,pop,222000.0
0.672,0.897,2,-4.92,1,0.0541,0.0786,6.4e-06,0.389,0.777,110.289,4,41.68577,9,1,latin,211840.0
0.593,0.564,1,-12.585,0,0.0435,0.308,0.000128,0.0676,0.587,145.623,4,25.92628,12,1,r&b,304987.0
0.538,0.924,1,-6.405,1,0.142,0.000856,0.000165,0.993,0.463,98.916,4,59.70788,11,1,r&b,319293.0
0.629,0.376,7,-14.406,1,0.0785,0.151,0.00487,0.117,0.965,187.602,4,36.31924,8,0,edm,186600.0
0.874,0.636,2,-13.636,1,0.458,0.473,0.0,0.217,0.764,115.377,4,26.32972,14,0,rap,280813.0
0.45,0.465,2,-16.745,0,0.0402,0.291,0.000267,0.234,0.661,102.604,4,43.18676,18,0,r&b,439893.0
0.57,0.967,7,-4.956,1,0.076,0.0218,6.44e-06,0.285,0.776,124.856,4,35.54602,11,1,r&b,249667.0
0.651,0.433,7,-12.843,1,0.059,0.134,7.37e-06,0.146,0.676,91.483,4,24.36703,12,1,r&b,258733.0
0.474,0.917,9,-4.19,1,0.0395,0.582,0.231,0.201,0.902,152.113,4,35.7629,11,1,r&b,241040.0
0.739,0.581,6,-9.522,0,0.0661,0.44,9.51e-05,0.0853,0.916,121.979,4,31.30455,10,1,pop,225667.0
0.533,0.0632,9,-19.148,1,0.0366,0.891,0.0,0.0908,0.604,144.945,4,60.04798,6,0,pop,145013.0
0.799,0.657,11,-13.319,1,0.0661,0.032,0.791,0.105,0.829,113.734,4,48.68202,14,0,r&b,337280.0
0.616,0.682,2,-12.974,1,0.0312,0.0249,0.29,0.0881,0.962,127.03,4,24.6186,12,0,pop,189133.0
0.516,0.178,5,-20.085,1,0.0361,0.84,0.0,0.105,0.225,63.185,4,27.70209,9,0,pop,227427.0
0.521,0.121,5,-20.557,1,0.0368,0.679,0.0396,0.109,0.0976,126.546,4,38.5109,14,0,pop,222667.0
0.587,0.675,5,-11.787,1,0.0366,0.0501,0.00243,0.479,0.664,116.954,4,37.03837,11,1,r&b,309760.0
0.483,0.454,5,-10.939,0,0.0422,0.587,0.00113,0.237,0.532,84.37,4,101.7055,7,0,pop,206000.0
0.808,0.459,2,-10.564,1,0.04,0.649,0.000202,0.0715,0.729,111.654,4,25.76843,12,0,r&b,285053.0
0.947,0.859,6,-6.126,0,0.162,0.0537,4.76e-05,0.189,0.778,127.071,4,47.56368,19,0,r&b,383960.0
0.671,0.514,1,-13.561,0,0.0239,0.0921,1.53e-05,0.137,0.803,100.771,4,40.67221,12,1,r&b,258206.00000000003
0.664,0.239,5,-18.055,1,0.0309,0.53,0.0877,0.754,0.305,81.257,4,54.98897,15,0,r&b,377000.0
0.395,0.731,0,-10.288,1,0.24,0.981,0.291,0.214,0.812,119.025,5,98.09107,5,0,rap,127053.0
0.739,0.418,4,-13.345,1,0.031,0.277,0.0258,0.108,0.278,115.196,4,39.83724,16,1,r&b,288200.0
0.723,0.541,0,-14.021,1,0.0303,0.028,0.00339,0.133,0.607,131.675,4,22.31473,15,1,r&b,322897.0
0.29,0.327,0,-10.565,1,0.0471,0.822,0.000435,0.323,0.16,188.956,4,29.65174,16,0,rock,289160.0
0.697,0.828,1,-8.796,0,0.0266,0.343,0.0154,0.271,0.926,108.367,4,37.10193,10,1,pop,215400.0
0.299,0.941,2,-9.79,1,0.0686,0.207,0.0,0.299,0.334,180.35,4,62.12278,6,0,rock,169067.0
0.563,0.37,0,-11.816,1,0.0862,0.826,0.0101,0.204,0.324,120.9,4,36.36537,9,0,r&b,246872.0
0.221,0.264,10,-17.533,1,0.0332,0.541,0.0,0.148,0.169,83.128,4,26.61887,10,1,rock,222586.0
0.837,0.703,9,-9.385,0,0.0415,0.415,2.73e-05,0.153,0.914,121.556,4,45.33416,12,1,r&b,245480.0
0.631,0.571,2,-12.135,1,0.0637,0.864,0.0105,0.347,0.822,117.187,4,41.16022,11,0,r&b,264467.0
0.632,0.679,4,-11.147,1,0.0499,0.00816,0.181,0.103,0.654,116.574,4,33.9097,13,1,r&b,240733.0
0.761,0.48,9,-14.664,0,0.0494,0.0786,0.126,0.612,0.674,125.701,4,31.20136,10,0,r&b,369655.0
0.639,0.688,10,-9.671,0,0.0542,0.0725,0.000776,0.272,0.403,118.158,4,54.66983,8,1,pop,219493.0
0.684,0.61,6,-8.589,1,0.0281,0.243,0.0,0.151,0.551,129.179,4,64.97245,9,0,pop,231067.0
0.846,0.577,1,-16.938,1,0.155,0.0193,3.08e-05,0.215,0.432,104.961,4,24.13243,14,0,r&b,284040.0
0.606,0.584,3,-15.259,1,0.0282,0.152,0.0734,0.0836,0.729,132.808,4,22.75645,23,0,r&b,500800.0
0.295,0.281,0,-14.199,1,0.0458,0.793,0.0215,0.13,0.8,204.746,4,19.85188,12,0,rock,162640.0
0.253,0.763,5,-9.919,1,0.0417,0.0139,0.261,0.234,0.398,93.477,3,14.82252,10,0,rock,226507.0
0.628,0.201,6,-15.111,1,0.032,0.762,0.000566,0.105,0.365,108.182,4,27.36369,10,0,pop,206627.0
0.492,0.886,4,-3.189,1,0.0652,0.0384,1.85e-05,0.177,0.623,135.777,4,35.39162,10,1,latin,225227.0
